title,authors,year,journal,doi,uid,countries,abstract,citations,references,keywords,subtypeDescription
Responsiveness level and its effect on services quality from the viewpoints of the older adults hospitalized during COVID-19 pandemic,"Yusefi, Ali Reza; Davarani, Esmat Rezabeigi; Daneshi, Salman; Bastani, Misagh; Mehralian, Gholamhossein; Bastani, Peivand; BMC; Yusefi, Ali Reza; Daneshi, Salman; Davarani, Esmat Rezabeigi; Bastani, Misagh; Mehralian, Gholamhossein; Bastani, Peivand; Mehralian, Gholamhossein; Mehralian, Gholamhossein; Daneshi, Salman; Bastani, Peivand",2022,BMC GERIATRICS,10.1186/s12877-022-03344-5,WOS:000838094500001,Iran; England; Australia,"Background Aging is a sensitive period of life. Attention to the needs of this stage is considered a social necessity. This study is conducted to investigate the responsiveness level and its effect on service quality from the hospitalized older adults' viewpoints during the COVID-19 pandemic in the south of Iran. Methods It was a cross-sectional descriptive-analytic study that was conducted on 386 old patients. The study instrument was a standard questionnaire that includes three sections of demographic information, World Health Organization Responsiveness, and SERVQUAL. Data were analyzed applying descriptive and inferential statistics the same as Independent T-test, ANOVA, Pearson correlation, and multiple linear regression. Results The mean levels of responsiveness and service quality were 90.72 +/- 9.38 (from 160) and 68.01 +/- 8.51 (from 110) respectively. This indicates the average level of these variables from the old patients' viewpoints. There was a significant positive correlation between responsiveness and service quality (r = 0.585). According to the results of multiple linear regression, the dimensions of communication, dignity, prompt attention, primary facilities, social support, information confidentiality, right to choose, and autonomy were identified as the predictors of service quality. Conclusion The average level of responsiveness and service quality perceived from the old patients' viewpoints during the COVID-19 pandemic can be considered a necessity for supportive planning among the older adults. Meanwhile, according to the impacts of responsiveness on service quality, educational programs are recommended to promote the level of healthcare providers' responsiveness.",9,0,Responsiveness; Quality of Services; Aged; Hospital; PATIENT SATISFACTION; NURSING-CARE; PERCEPTIONS; PREDICTORS; MODEL; SCALE; CITY,Article
Assessing the quality of hospital outpatient services in Iran: a systematic review and meta-analysis,"Farrokhi, Pouria; Bagherzadeh, Rafat; Arab-Zozani, Morteza; Zarei, Ehsan; BMC; Farrokhi, Pouria; Bagherzadeh, Rafat; Arab-Zozani, Morteza; Zarei, Ehsan; Zarei, Ehsan; Farrokhi, Pouria; Zarei, Ehsan; Arab-Zozani, Morteza",2023,BMC HEALTH SERVICES RESEARCH,10.1186/s12913-023-09506-4,WOS:000990788200001,Iran,"BackgroundQuality healthcare services are considered one of the most effective vehicles for healthcare managers to achieve organizational goals. Therefore, this study aimed to combine the findings of comparable studies to identify consistencies and contradictions in the quality of outpatient services in Iran.MethodsThe current systematic review and meta-analysis study was conducted in 2022 according to PRISMA guideline. All relevant English and Persian studies were searched in databases, including Web of Sciences, PubMed, Scopus, Scientific Information Database, and Magiran. No year restriction was applied. The quality of the studies was assessed by the 22-item Strengthening the Reporting of Observational Studies in Epidemiology checklist. The meta-analysis was conducted by using Open Meta Analyst, and between-study heterogeneity was investigated with I-squared statistic.ResultsOf the 106 retrieved articles, seven studies with a total sample size of 2600 were included in the meta-analysis. The pooled estimate of mean for overall perception was 3.95 (95% CI: 3.34- 4.55, P< 0.001, I-2= 99.97), while the pooled estimate of the mean for the overall expectation was 4.43 (95% CI: 4.11- 4.75, P< 0.001, I-2= 99.93). The highest and lowest perception mean scores were related to tangibility (3.52, Gap= -0.86) and responsiveness (3.30, Gap= -1.04) dimensions.ConclusionResponsiveness was identified as the weakest dimension. Therefore, managers are recommended to design suitable workforce-development programs which focus on the provision of timely and prompt services, polite and courteous interactions with patients, and prioritization of patients' needs. Moreover, training public sector practitioners along with incentives can fill up the existing gaps.",0,0,Service quality; Health quality; Outpatient services; Systematic review; Iran; HEALTH-CARE QUALITY; SERVQUAL MODEL,Review
Socio-Economic Factors Affecting Member's Satisfaction towards National Health Insurance: An Evidence from the Philippines,"Ong, Ardvin Kester S.; Prasetyo, Yogi Tri; Tayao, Kate Nicole M.; Marinas, Klint Allen; Ayuwati, Irene Dyah; Nadlifatin, Reny; Persada, Satria Fadil; MDPI; Ong, Ardvin Kester S.; Prasetyo, Yogi Tri; Tayao, Kate Nicole M.; Marinas, Klint Allen; Prasetyo, Yogi Tri; Prasetyo, Yogi Tri; Marinas, Klint Allen; Ayuwati, Irene Dyah; Nadlifatin, Reny; Persada, Satria Fadil; Prasetyo, Yogi Tri; Prasetyo, Yogi Tri; Prasetyo, Yogi Tri; Persada, Satria; Persada, Satria Fadil; Prasetyo, Yogi; Marinas, Klint Allen; Prasetyo, Yogi Tri; Nadlifatin, Reny; Ong, Ardvin Kester",2022,INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,10.3390/ijerph192215395,WOS:000887271500001,Philippines; Taiwan; Indonesia,"The National Health Insurance, ""PhilHealth"", is the healthcare provider for Filipino citizens in the Philippines. The study focused on determining the effects of members' satisfaction with PhilHealth among Filipino members. The study utilized 10 latent variables from the integrated Service Quality (SERVQUAL) and Expectation-Confirmation Theory (ECT). There are 500 respondents that are used and analyzed through Structural Equation Modeling (SEM) and a Deep Learning Neural Network (DLNN). Utilizing SEM, it was revealed that Reliability, Responsiveness, Socio-Economic Factors, Expectation, Perceived Performance, Confirmation of Beliefs, and Members' Satisfaction are significant factors in the satisfaction of PhilHealth members. Utilizing DLNN, it was found that Expectation (EX) is the most significant factor, and it is consistent with the results of the SEM. The government can use the findings of this study for the improvement of PhilHealth. The framework that is used for the analysis can be extended and can apply to future research with regard to its provided services. The overall results, framework, and concept utilized may be applied by other service industries worldwide.",0,0,PhilHealth; SERVQUAL; ECT; structural equation modeling; deep learning neural network; SERVICE-QUALITY; CUSTOMER SATISFACTION; NEURAL-NETWORKS; EXPECTATION; CONFIRMATION; MODEL; DETERMINANTS; PERCEPTIONS; PERFORMANCE; READINESS,Article
The Delivery Model of Perceived Medical Service Quality Based on Donabedian's Framework,"Chen, Chun-Cheng; Hsiao, Chih-Tung; Chang, Dong-Shang; Lai, Wei-Chen; LIPPINCOTT WILLIAMS & WILKINS; Chen, Chun-Cheng; Hsiao, Chih-Tung; Chang, Dong-Shang; Lai, Wei-Chen; Lai, Wei-Chen",2024,JOURNAL FOR HEALTHCARE QUALITY,10.1097/JHQ.0000000000000420,WOS:001275417600007,Taiwan,"The implementation of the National Health Insurance has transformed the medical care landscape in Taiwan, rendering perceived medical service quality (PMSQ) and patient satisfaction significant focal points in medical care management. Past studies mostly focused on the technical aspects of medical care services, while overlooking the patients' perception of services and the delivery process of PMSQ in the medical care experience. This study integrated the theoretical framework of the Donabedian SPO model and the SERVQUAL questionnaire. The survey was conducted among the outpatients of three types of medical institutions in northern Taiwan: academic medical centers, metropolitan hospitals, and local community hospitals. A total of 400 questionnaires were collected, and 315 valid questionnaires remained after eliminating the incomplete ones. This study established a PMSQ delivery model to explore patients' perceptions of medical service quality. It was found that the variable, Assurance, could deliver the PMSQ and enhance the Medical outcome (MO), while improving the variable, Tangible, in medical institutions could not significantly enhance the MO. These findings emphasize the importance of healthcare institutions prioritizing the professional background, demeanor of their healthcare staff, treatment methods, and processes over tangible elements.",0,0,SPO model; SERVQUAL; perceived medical service quality; partial least squares structural equation modeling; OF-CARE; SATISFACTION; PERCEPTIONS; HOSPITALS; SERVPERF; LOYALTY; SCALE,Article
MEASURING HEALTHCARE QUALITY - PARADIGM OF MEDQUAL,"Musa-Juros, Ksenija; Mijoc, Josipa; Horvat, Jasna; Ilakovac, Vesna; Markovic, Suzana; Racz, Aleksandar; SESTRE MILOSRDNICE UNIV HOSPITAL; Musa-Juros, Ksenija; Mijoc, Josipa; Horvat, Jasna; Ilakovac, Vesna; Markovic, Suzana; Racz, Aleksandar; Musa-Juros, Ksenija; Racz, Aleksandar; Horvat, Jasna; MARKOVIC, SUZANA; Racz, aleksandar; Horvat, Jasna; Mijoč, Josipa",2018,ACTA CLINICA CROATICA,10.20471/acc.2018.57.02.02,WOS:000448701700002,Croatia,"Medical activity is assumed to be service activity the effects of which can be measured. The SERVQUAL scale was used as a starting point for our research, which resulted in a new, adopted scale called MEDQUAL. The MEDQUAL scale aims to measure the quality of healthcare provided by medical staff of one hospital department instead of the overall quality of hospital services or parts of services on which medical staff in one department has no influence. The study was conducted in a clinical hospital department in Croatia and included 300 respondents (169 patients and 131 medical staff members). The MEDQUAL scale, designed and tested in the study, showed high reliability in all established dimensions, i.e. trust in doctors (Cronbach's Alpha 0.923), nursing professionalism (0.913), medical professionalism (0.938), and departmental organization (0.810). The scale proposed evaluates both patient satisfaction with the quality of healthcare received and medical staff satisfaction with the quality of healthcare provided. The results were comparable to the groups of respondents, departments, and institutions with potential longitudinal studies of this phenomenon. MEDQUAL is a simple, repeatable and cost-effective scale, applicable to almost all departments and used for measuring the quality of healthcare services both provided and received, the aim of which is to contribute to the assessment of healthcare quality and its improvement.",0,0,Quality of Health Care; Medical Staff; Hospital Departments; Croatia; Patient Satisfaction; Surveys and Questionnaires; Longitudinal Studies; Quality Indicators; Health Care; SERVICE QUALITY; PATIENT SATISFACTION; SERVQUAL SCALE; PERCEPTIONS; HOSPITALS; MODEL; REASSESSMENT; EXPECTATIONS; PERFORMANCE,Article
"Exploring the Relationship Between Hospital Service Quality, Patient Trust, and Loyalty From a Service Encounter Perspective in Elderly With Chronic Diseases","Shie, An-Jin; Huang, Yung-Fu; Li, Guang-Yu; Lyu, Wen-Yi; Yang, Ming; Dai, You-Yu; Su, Zhao-Hui; Wu, Yenchun Jim; FRONTIERS MEDIA SA; Shie, An-Jin; Su, Zhao-Hui; Shie, An-Jin; Shie, An-Jin; Lyu, Wen-Yi; Yang, Ming; Huang, Yung-Fu; Li, Guang-Yu; Dai, You-Yu; Wu, Yenchun Jim; Wu, Yenchun Jim; Huang, Yung-Fu; Wu, Yenchun Jim; Wu, Yenchun Jim; Su, Zhaohui; Li, Guangyu; SHIE, An-Jin; Dai, You-Yu; 吳, 書平",2022,FRONTIERS IN PUBLIC HEALTH,10.3389/fpubh.2022.876266,WOS:000807852200001,Peoples R China; Thailand; Taiwan,"Based on the service encounter perspective, this study combines theoretical foundations for such factors as service quality and the characteristics of the hospital service industry to develop a research model scale to investigate whether the quality of hospital services affects patients' perceptions of health service encounters, trust, and loyalty. Nowadays, with the advancement of medical technology, patients pay more attention to the quality of medical services and good service encounters provided by healthcare professionals in order to establish positive patient relationships; hospitals need to improve their own service quality and establish good patient trust relationships so that doctor-patient satisfaction and loyalty can be improved. In a review of related literature, this study found that most past studies focused on issues related of quality of medical services and patient satisfaction, but ignored those related to the relationship between medical service encounters and patient trust and loyalty, as well as the lack of scientific measurement markers for service encounters in the Chinese medical service industry. Therefore, this study uses the Service Encounter Perspective and Service Quality Theory Development Research Scale to collect and analyze data for a typical case of a Chinese tertiary hospital. Finally, this study explores the relationship between the four variables of service quality, service encounter, trust, and loyalty by means of a questionnaire and statistical analysis of the data. Finally, it is concluded that the higher the service quality of the hospital, the higher the customer trust, the higher the service encounter, and in the greater the doctor-patient loyalty.",0,0,hospital service quality; trust; service encounter; doctor-patient loyalty; SERVQUAL; HEALTH-CARE SERVICES; CUSTOMER ORIENTATION; SATISFACTION; PERCEPTIONS; EMPLOYEES; IMPACT,Article
Utilizing Multi-Criteria Decision Making to Evaluate the Quality of Healthcare Services,"Al Awadh, Mohammed; MDPI; Al Awadh, Mohammed; Al Awadh, Mohammed; Al Awadh, Mohammed",2022,SUSTAINABILITY,10.3390/su141912745,WOS:000867359400001,Saudi Arabia,"Today's patients are more informed and quality-conscious than ever before, which is crucial for healthcare practitioners as they interact with people's lives daily. One of the most important challenges facing the healthcare sector worldwide concerns how to improve the overall quality of hospital care. As a result of the highly competitive nature of the economy in which healthcare services are offered, both public and private hospitals in Saudi Arabia must have their patient satisfaction rates assessed to help consumers make more informed decisions. As a result, we used the analytical hierarchy process (AHP) model to ascertain how patients in Saudi Arabia perceive the quality of the service that is provided by hospitals. The objective of the research work is to identify criteria for enhancing healthcare services using the analytic hierarchy process (AHP) technique to model the five SERVQUAL dimensions along with 2 dimensions and 31 sub-criteria. Three healthcare service organizations were selected for the study and evaluated based on their service quality performance. The AHP-based model has been demonstrated systematically for ranking the hospitals based on the healthcare system. It is observed that hospitals should concentrate the most on reliability, tangibles, and security and the least on consistency. In addition, according to the sub-criteria, the hospitals' primary priority should be infection prevention and hygiene, with completeness receiving the least attention. Based on a survey of dimensions and their sub-criteria, the best hospital is Abha Private Hospital, followed by AHH, and then Asir General Hospital. Therefore, this study has implications for choices on the efficient monitoring of the overall health system to improve quality service delivery that would boost patient happiness, which is the goal of creating hospitals.",12,0,analytic hierarchy process (AHP); healthcare services; ranking; SERVQUAL service quality; HOSPITAL-SERVICE; MODEL; SCALE,Article
Patient satisfaction with quality of care in public hospitals in Albania,"Kalaja, Rezarta; Krasniqi, Marsida; FRONTIERS MEDIA SA; Kalaja, Rezarta; Krasniqi, Marsida; Krasniqi, Marsida; Kalaja, Rezarta; Krasniqi, Marsida; Kalaja, Rezarta; Krasniqi, Marsida",2022,FRONTIERS IN PUBLIC HEALTH,10.3389/fpubh.2022.925681,WOS:000907809800001,Albania,"Healthcare service quality and hospitalized patient satisfaction in Albania have never truly received the necessary attention. The aim of this study is the assessment of key elements of service quality and their relationship with patients' satisfaction with receiving healthcare at public health institutions in Albania. The study examines five key dimensions of quality such as responsiveness, reliability, assurance, tangibles, and staff empathy to assess properly the healthcare quality and patient satisfaction in Albania based on the SERVQUAL instrument, which measures the differences between patient's perceptions of service quality received, and their expectations in terms of these five dimensions. A total of 800 randomly selected patients were interviewed in the main cities of Albania in public hospitals. A respective literature review was also a necessity to determine not only the appropriate methodology to be applied, together with the right quality dimensions to use but also for a better understanding of the link between service quality and patient satisfaction. The determination of the main quality factors which contribute to patient satisfaction, as well as, their order of importance, is another key aspect of the study, which finalizes with appropriate recommendations that might help quality improvement in future. The analysis shows that overall patient satisfaction is affected in public hospitals by all dimensions of service quality. Therefore, patients' perspective is extremely important in assessing healthcare service quality and should be taken into consideration by healthcare managers and policymakers in Albania, whenever significant reforms will be undertaken to improve the quality of services in this sector.",0,0,service quality; patient satisfaction; hospital health care; Albania; SERVQUAL; PRIVATE HEALTH-CARE; SERVICE QUALITY; PATIENTS-EXPECTATIONS; SECTOR,Article
Assessing service quality in Ghana's public hospitals: evidence from Greater Accra and Ashanti Regions,"Anabila, Peter; Anome, Janet; Kumi, Desmond Kwadjo; ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD; Anabila, Peter; Anome, Janet; Kumi, Desmond Kwadjo; Anabila, Peter; Anabila, Peter; Kumi, Desmond Kwadjo; Kumi, Desmond Kwadjo; Anabila, Peter",2020,TOTAL QUALITY MANAGEMENT & BUSINESS EXCELLENCE,10.1080/14783363.2018.1459542,WOS:000544403400004,Ghana,"The purpose of the study was to investigate the role of service quality (SQ) and patients' satisfaction and behavioural intentions (BI). A sample of 614 respondents was generated. Convenient sampling was employed to select patients of 20 public hospitals in Ghana. Structural equation modelling using smart partial least squares was used to test the nature of relationships of the constructs of the study. The study found a significant positive relationship between SQ and patient satisfaction. Also, the study found a significant positive relationship between customer satisfaction and BI and that patient satisfaction mediates the relationship between SQ and BI. The study provides a useful guide to strategy and policy formulation in the healthcare sector by exploring the potential viability of the SERVQUAL model as a relevant tool for initiating continuous service improvement in Ghana's public healthcare sector. The results also have practical application to managers of public healthcare institutions and governments in the formulation of public policy for the health sector.",0,0,behavioural intentions; customer satisfaction; Ghana; healthcare; service quality; INTERNAL MARKET ORIENTATION; HEALTH-CARE QUALITY; SATISFACTION; EXPECTATIONS; PERCEPTIONS; NECESSITY; MODELS; SCALE,Review
Quality perceived by users of minor surgery according to care level and the professionals that carried it out,"Oltra Rodriguez, Enrique; Fernandez Garcia, Benjamin; Cabiedes Miragaya, Laura; Riestra Rodriguez, Rosario; Gonzalez Aller, Cristina; Osorio Alvarez, Sofia; MINISTERIO DE SANIDAD Y CONSUMO; Oltra Rodriguez, Enrique; Riestra Rodriguez, Rosario; Osorio Alvarez, Sofia; Fernandez Garcia, Benjamin; Cabiedes Miragaya, Laura; Gonzalez Aller, Cristina; Oltra Rodriguez, Enrique; Fernandez-Garcia, Benjamin",2018,REVISTA ESPANOLA DE SALUD PUBLICA,N/A,WOS:000446610700001,Spain,"Background. Nowadays minor surgery is performed by different professionals at primary as well as specialized care. Being a healthcare technology, minor surgery must be assessed in order to achieve an organizational efficiency. User's satisfaction must be one of the quality criteria. That is why an analysis of the quality perceived by users according to where minor surgery takes place and who carries it out is made.",2,0,Minor surgery; Minor surgical procedures; Technology assessment biomedical; Efficiency organizational; Patient satisfaction; Quality improvement; Primary health Care; Nursing; SATISFACTION,Article
Quality assessment for improving healthcare service management,"Batista, Deise de Araujo; Coutinho de Melo, Fagner Jose; Gonzaga de Albuquerque, Andre Philippi; de Medeiros, Denise Dumke; SPRINGER; Batista, Deise de Araujo; Coutinho de Melo, Fagner Jose; Gonzaga de Albuquerque, Andre Philippi; de Medeiros, Denise Dumke; Gonzaga de Albuquerque, Andre Philippi; MELO, FAGNER JOSE COUTINHO DE; Medeiros, Denise; De Melo, Fagner; Albuquerque, Andre",2021,SOFT COMPUTING,10.1007/s00500-021-06175-5,WOS:000690727900004,Brazil,"The aim of this study is to carry out an assessment of the quality of services provided to clients of medical clinics, transforming the subjectivity of their perceptions into consistent data to improve health services. We use an approach that integrates the Fuzzy Set Theory and the quality tools QFD and SERVQUAL in the health services sector, reducing the subjectivity of the client's perception of the service provided. According to the results, the requirement with the highest priority was 'effectiveness'. So, managers need to give higher priority in terms of resources to try to take advantage of the customer's perception. The second high-priority requirement was 'acceptability'. In relation to this requirement, service managers must prioritize actions related to the care, desires and values of patients and their families. It is interesting to understand the 'equity' and 'efficiency' requirements. In this case, the company's managers must observe the priority level over those evaluated with the lowest rating and allocate the company's resources to the highest priority requirements. This approach seeks to contribute to the publication of academic studies in health services, assessing the quality of health services in a more complete and effective way.",0,0,Quality assessment; Service; Fuzzy; QFD; SERVQUAL Model; FUZZY TOPSIS; MODEL; FRAMEWORK; SATISFACTION; KNOWLEDGE; FQFD,Article
Dimensions of service quality in healthcare: a systematic review of literature,"Fatima, Iram; Humayun, Ayesha; Iqbal, Usman; Shafiq, Muhammad; OXFORD UNIV PRESS; Fatima, Iram; Shafiq, Muhammad; Humayun, Ayesha; Humayun, Ayesha; Iqbal, Usman; Humayun, Ayesha; Humayun, Ayesha; Humayun, Ayesha; Fatima, Iram; Humayun, Ayesha; Iqbal, Usman",2019,INTERNATIONAL JOURNAL FOR QUALITY IN HEALTH CARE,10.1093/intqhc/mzy125,WOS:000463862000002,Pakistan; Taiwan,Purpose: Various dimensions of healthcare service quality were used and discussed in literature across the globe. This study presents an updated meaningful review of the extensive research that has been conducted on measuring dimensions of healthcare service quality.,0,0,SERVQUAL; healthcare service quality; dimensions of service quality; quality improvement; PATIENT SATISFACTION; HOSPITAL SERVICES; PRIVATE HOSPITALS; PATIENTS-EXPECTATIONS; EMPIRICAL-EVIDENCE; PERCEIVED QUALITY; PUBLIC HOSPITALS; SCALE; MODEL; PERCEPTIONS,Review
