title,authors,year,journal,doi,uid,countries,abstract,citations,references,keywords,subtypeDescription
Cash transfers and human capital outcomes of children in LMICs: A systematic review using PRISMA,"Das, Aurolipsa; Sethi, Narayan; CELL PRESS; Das, Aurolipsa; Sethi, Narayan; Sethi, Narayan; Sethi, Narayan; Das, Aurolipsa; Das, Aurolipsa; Sethi, Narayan",2023,HELIYON,10.1016/j.heliyon.2023.e14758,WOS:000996322600001,India,"With an increasing shift towards cash transfers and the proposition of Universal Basic Income (UBI) as a policy alternative to replace the existing schemes, there has been a rising discussion about the success and failure associated with cash transfers. Therefore, this article carries out a systematic review using PRISMA (Preferred Reporting Items for Systematic Review and Meta -Analysis) to draw inferences and generate evidences with respect to the influence of cash transfers on two aspects of human capital outcomes of children, viz., child health and nutrition, and educational outcomes in low-and middle-income countries (LMICs). Forty four studies were selected on the basis of a four-stage procedure that checked for identification, screening, eligi-bility and inclusion. The results indicate that majority of cash transfers based on conditionalities, like mandatory attendance in healthcare organisations and educational institutions, proved to be effective in the selected countries. While 7 studies (16%) showed no changes in the outcomes, 5 (11%) depicted negative impact and the rest (73%) presented a positive result. The selected studies suggest that a strong supply-side mechanism in place in LMICs, ensure functional and quality services at health centres and schools in the respective regions and reflect overwhelming outcomes. Furthermore, incentive design, anticipated termination, and supply-side interventions would be instrumental in avoiding a crisis or shock in the economic sense to recipient households.",0,0,Cash transfers; Education; Child health; Malnutrition; Systematic review; Low; and middle -income countries; TRANSFER PROGRAM; SCHOOL ENROLLMENT; INFANT-MORTALITY; IMPACT; HEALTH; MEXICO; MALNUTRITION; HOUSEHOLD; NUTRITION; COUNTRIES,Review
"A review on security threats, vulnerabilities, and counter measures of 5G enabled Internet-of-Medical-Things","Hasan, Mohammad Kamrul; Ghazel, Taher M.; Saeed, Rashid A.; Pandey, Bishwajeet; Gohel, Hardik; Eshmawi, Ala' A.; Abdel-Khalek, S.; Alkhassawneh, Hula Mahmoud; INST ENGINEERING TECHNOLOGY-IET; Hasan, Mohammad Kamrul; Ghazel, Taher M.; Ghazel, Taher M.; Saeed, Rashid A.; Pandey, Bishwajeet; Gohel, Hardik; Eshmawi, Ala' A.; Abdel-Khalek, S.; Abdel-Khalek, S.; Alkhassawneh, Hula Mahmoud; Hasan, Mohammad Kamrul; Saeed, Dr. Rashid; Eshmawi, Ala; Hasan, Mohammad; Saeed, Rashid; Pandey, Bishwajeet; Ghazal, Taher; Gohel, Hardik; Hasan, Dr. Mohammad Kamrul; Gohel, Hardik",2022,IET COMMUNICATIONS,10.1049/cmu2.12301,WOS:000719234600001,Malaysia; U Arab Emirates; Saudi Arabia; India; USA; Egypt,"The recent advancements of Internet of Things (IoT) embedded systems, wireless networks, and biosensors those have assisted in the rapid development of implanting wearable sensors are reviewed here. The applications of the internet of medical things (IoMT) that has gained major attention as an ecosystem of connected clinical systems, computing systems, and medical sensors geared towards improving the quality of healthcare services are also reviewed here. The 5G based AI technology can revolute the perception of healthcare and lifestyle. In light of the importance of IoT platforms and 5G networks, the purpose of this proposed research work is to identify threats that could undermine the integrity, privacy, and security of IoMT systems. Also, the novel blockchain-based approaches that can help in improving the confidentiality of IoMT network. It has been discovered that IoMT is vulnerable to various types of attacks, including denial of service (DoS), malware, and eavesdropping attack. In addition, IoMT is exposed to various vulnerabilities, such as security, privacy, and confidentiality. Despite multiple security threats, there are novel cryptographic techniques, such as access control, identity authentication, and data encryption that can help in improving the security and reliability of IoMT devices.",0,0,ACCESS-CONTROL; SMART HEALTH; AUTHENTICATION; SCHEME; IOMT; IOT; ENCRYPTION; FRAMEWORK; SYSTEMS; NETWORK,Review
A modified metaheuristic algorithm for a home health care routing problem with health team skill levels,"Somar, Selami; Urazel, Burak; Sahin, Yeliz Buruk; ELSEVIER; Somar, Selami; Sahin, Yeliz Buruk; Urazel, Burak; Sahin, Yeliz Buruk; Buruk Sahin, Yeliz; buruk sahin, yeliz",2023,APPLIED SOFT COMPUTING,10.1016/j.asoc.2023.110912,WOS:001093214600001,Turkiye,"Home Health Care (HHC) services have emerged as a result of the need to provide care to patients/people who cannot be treated in hospital due to their special conditions and/or need home care. The care and treatment processes provided by this service have been appreciated by researchers as they can be less expensive and just as effective than care provided by a hospital or a skilled care facility. HHC gains importance due to the increasing epidemic disease cases, the increase in the elderly population, etc. In this study, it is aimed to provide high quality service as well as minimizing travel costs by considering the constraints related to travel balancing and type of transportation vehicle. So, environmental and economic factors could be included in the model. The proposed Home Health Care Routing Problem with Health Team Skill Level (HTSL-HHCRP) model was coded in GAMS 24.2.1 software. A new hybrid method named as Genetic Algorithm Simulated Annealing-Marine Pred-ators Algorithm (GASA-MPA) has been developed to solve the large dimensions of the problem. In hybrid approach, SA has been used with an initial point obtained by GA. On the other hand, feasibility of the neigh-borhood solutions is guaranteed by solving a constraint satisfaction problem via MPA. Test problems' perfor-mance was analyzed using the Relative Deviation Index (RDI) evaluation criteria. In addition, the sensitivity of the results according to some parameters selected by scenario analysis was examined. Results confirm the effi-ciency of the GASA-MPA algorithm in terms of time and objective function. Furthermore, by addressing skill levels of the healthcare team, it is shown that the proposed algorithm performs better than more traditional evolutionary algorithms in HHCRP. The comparisons show that the proposed method outperformed the classical methods not only in terms of best solution, but also the Gap (%) and RDI values.",0,0,Home health care services; Vehicle routing with time windows; Health team skill levels; GASA-MPA hybrid method; Constraint satisfaction problem; SCHEDULING PROBLEM; MEMETIC ALGORITHM; COLONY ALGORITHM; OPTIMIZATION; ADDRESS; TRAVEL; TOOL,Article
"""Aging Amplifies Challenges"": A Descriptive Phenomenological Exploration of the Lived Experiences and Needs of Elderly Individuals With Schizophrenia","Zhang, Linghui; Chen, Yubin; Hong, Yu; Zhang, Jiayuan; Jiang, Wenlong; Li, Qi; Li, Xiaoyan; Zhou, Yuqiu; WILEY; Zhang, Linghui; Chen, Yubin; Hong, Yu; Zhang, Jiayuan; Li, Qi; Jiang, Wenlong; Li, Xiaoyan; Zhou, Yuqiu; Zhou, Yuqiu; Chen, Yubin; Jiang, Wenlong; Zhang, Linghui",2024,NURSING & HEALTH SCIENCES,10.1111/nhs.13168,WOS:001333730700001,Peoples R China,"Older adults diagnosed with schizophrenia face unique public health challenges, with specific treatment needs, complex care demands, accelerated aging, and increased susceptibility to health issues. This phenomenological study explored the existential realities and needs of older adults diagnosed with schizophrenia. Fifteen participants, with a mean age of 69.47 (SD +/- 9.47) years, ranging from 62 to 79 years old and hailing from rural regions, participated in the study. Four main themes and eight sub-themes emerge: compounding the burden (challenges in symptom management, comorbidities); the abyss of a life filled with emptiness (loss of mental pillars, living in agony); living on the margins of society (the vicious cycle of social and self-isolation, unattainable social welfare); and glimmer of light in the darkness (support systems, self-adjustment). The study calls for healthcare professionals to improve follow-up care efficiency, strengthen engagement, understand patients' living conditions and needs, enforce existing welfare policies for older mentally ill patients, and enhance their mental health and quality of life.",0,0,aged; interview; mental health services; qualitative research; schizophrenia; MENTAL-ILLNESS; OLDER-ADULTS; PREVALENCE; DISORDER; STIGMA; HEALTH; IMPACT,Article
"Market competition and regulatory compliance in public, non-profit, and for-profit organizations","Song, Miyeon; ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD; Song, Miyeon; Song, Miyeon; Song, Miyeon",2023,PUBLIC MANAGEMENT REVIEW,10.1080/14719037.2022.2055774,WOS:000780790100001,USA,"While public, non-profit, and for-profit organizations are all subject to government regulations, little research examines how public and non-profit organizations respond to such constraints, particularly when facing market competition. This article examines how market competition affects regulatory compliance across sectors, using panel data for U.S. nursing homes. The findings suggest that public and non-profit facilities tend to comply more with regulations and improve service quality under increased competition. In contrast, competition among for-profit facilities appears to decrease regulatory compliance and lower service quality. This study advances our understanding of cross-sector differences in the regulatory process and provides implications for policy implementation.",0,0,Market competition; regulatory compliance; public-private differences; healthcare; QUALITY; CARE; MARKETIZATION; ENFORCEMENT; MANAGERS,Article
Emergency Medical Services Stroke Care Performance Variability in Michigan: Analysis of a Statewide Linked Stroke Registry,"Oostema, J. Adam; Nickles, Adrienne; Luo, Zhehui; Reeves, Mathew J.; WILEY; Oostema, J. Adam; Nickles, Adrienne; Luo, Zhehui; Reeves, Mathew J.; Oostema, J. Adam; Oostema, John; Oostema, John",2023,JOURNAL OF THE AMERICAN HEART ASSOCIATION,10.1161/JAHA.122.026834,WOS:000906944100012,USA,"BackgroundEmergency medical services (EMS) compliance with recommended prehospital care for patients with acute stroke is inconsistent; however, sources of variability in compliance are not well understood. The current analysis utilizes a linkage between a statewide stroke registry and EMS information system data to explore patient and EMS agency-level contributions to variability in prehospital care. Methods and ResultsThis is a retrospective analysis of a cohort of confirmed stroke cases transported by EMS to hospitals participating in a statewide stroke registry. Using EMS information system data, the authors quantified EMS compliance with 6 performance measures derived from national guidelines for prehospital stroke care: prehospital stroke scale performance, glucose check, stroke recognition, on-scene time <= 15 minutes, time last known well documentation, and hospital prenotification. Multilevel multivariable logistic regression analysis was then used to examine associations between patient-level demographic and clinical characteristics and EMS compliance while accounting for and quantifying the variation attributable to agency of transport and recipient hospital.Over an 18-month period, EMS and stroke registry records were linked for 5707 EMS-transported stroke cases. Compliance ranged from 24% of cases for last known well documentation to 82% for documentation of a glucose check. The other measures were documented in approximately half of cases. Older age, higher National Institutes of Health Stroke Scale, and earlier presentation were associated with more compliant prehospital care. EMS agencies accounted for more than half of the variation in EMS prehospital stroke scale documentation and last known well documentation and 27% of variation in glucose check but ConclusionsEMS stroke care remains highly variable across different performance measures and EMS agencies. EMS agency and electronic medical record type are important sources of variability in compliance with key prehospital performance metrics for stroke.",0,0,emergency medical services (EMS); healthcare qualtiy assessment; medical record linkage; prehospital; quality improvement; registries; stroke; ISCHEMIC-STROKE; ASSOCIATION; RECOGNITION; GUIDELINES; IMPACT; EMS; RECOMMENDATIONS; IMPLEMENTATION; IDENTIFICATION; MANAGEMENT,Article
Hybridizing adaptive large neighborhood search with kernel search: a new solution approach for the nurse routing problem with incompatible services and minimum demand,"Gobbi, Alessandro; Manerba, Daniele; Mansini, Renata; Zanotti, Roberto; WILEY; Gobbi, Alessandro; Manerba, Daniele; Mansini, Renata; Zanotti, Roberto; Gobbi, Alessandro; Mansini, Renata; Manerba, Daniele; Manerba, Daniele; Zanotti, Roberto; Mansini, Renata",2023,INTERNATIONAL TRANSACTIONS IN OPERATIONAL RESEARCH,10.1111/itor.13127,WOS:000761622100001,Italy,"The average age of the population has grown steadily in recent decades along with the number of people suffering from chronic diseases and asking for treatments. Hospital care is expensive and often unsafe, especially for older individuals. This is particularly true during pandemics as the recent SARS-CoV-2. Hospitalization at home has become a valuable alternative to face efficiently a huge increase in treatment requests while guaranteeing a high quality of service and lower risk to fragile patients. This new model of care requires the redefinition of health services organization and the optimization of scarce resources (e.g., available nurses). In this paper, we study a Nurse Routing Problem that tries to find a good balance between hospital costs reduction and the well-being of patients, also considering realistic operational restrictions like maximum working times for the nurses and possible incompatibilities between services jointly provided to the same patient. We first propose a Mixed Integer Linear Programming formulation for the problem and use some valid inequalities to strengthen it. A simple branch-and-cut algorithm is proposed and validated to derive ground benchmarks. In addition, to efficiently solve the problem, we develop an Adaptive Large Neighborhood Search hybridized with a Kernel Search and validate its performance over a large set of different realistic working scenarios. Computational tests show how our matheuristic approach manages to find good solutions in a reasonable amount of time even in the most difficult settings. Finally, some interesting managerial insights are discussed through an economic analysis of the operating context.",0,0,home healthcare; nurse routing problem; incompatible services; ALNS; kernel search; HOME-HEALTH-CARE; TRAVELING PURCHASER PROBLEM; SCHEDULING PROBLEM; CUT ALGORITHM; CONSTRAINTS; PATIENT; COSTS; TIMES,Article
Efficient QoS processing for internet of medical things using non-cooperative game theory: resource allocation in cloud framework,"Xu, Zongpeng; Ban, Fuyu; Fotia, Pasquale; SPRINGER; Xu, Zongpeng; Xu, Zongpeng; Ban, Fuyu; Fotia, Pasquale; Xu, Zongpeng; Xu, Zongpeng",2024,ANNALS OF OPERATIONS RESEARCH,10.1007/s10479-024-05857-1,WOS:001170385100004,Peoples R China; Malaysia,"The internet of medical things (IoMT) has transformed healthcare by improving data collection and management, particularly in critical care. Because IoMT systems deal with massive amounts of data, such as high-resolution photos and real-time vitals, network efficiency is critical. This research presents a cloud-based solution for IoMT data influx, leveraging a deep learning model designed for rapid and precise node identification within the network, which is critical for avoiding congestion and increasing data throughput. The primary goal of the model, which was created using a lightweight deep learning approach, is to efficiently identify nodes in a network. The model aims to quickly and accurately recognize and classify nodes by leveraging deep learning algorithms that are computationally less intensive. A subgame perfect equilibrium, specifically the Nash equilibrium, is sought to identify optimal solutions. By achieving stability, the allocation of resources becomes stable, and no participant has an incentive to deviate from their strategy unilaterally. Quality of service (QoS) is vital in medical data processing. Therefore, a utility function is defined based on the nature of tasks, considering factors such as task size and priority. The utility function captures the preferences and requirements of each task and guides the resource allocation decisions to optimise QoS. The research focuses on medical data processing, where every task is crucial and must be processed on time to provide optimal service. The research includes performance evaluations to demonstrate the proposed model's significance. Key metrics such as average processing delay, energy consumption, and network utility are measured and analysed. These evaluations highlight the effectiveness and advantages of the proposed resource allocation model based on non-cooperative game theory. The results emphasise the improvements in data processing efficiency, energy optimisation, and network utilisation within IoMT systems.",0,0,Non-cooperative game theory; Health monitoring; QoS; Internet of medical things; Resource allocation; Cloud; HEALTH-CARE,Article
Defining avoidable healthcare-associated harm in prisons: A mixed-method development study,"Keers, Richard N.; Wainwright, Verity; McFadzean, Joy; Davies, Kate; Campbell, Stephen M.; Stevenson, Caroline; Purchase, Thomas; Shaw, Jennifer; Carson-Stevens, Andrew; PUBLIC LIBRARY SCIENCE; Keers, Richard N.; Keers, Richard N.; Campbell, Stephen M.; Keers, Richard N.; Shaw, Jennifer; Wainwright, Verity; Stevenson, Caroline; Shaw, Jennifer; McFadzean, Joy; Davies, Kate; Purchase, Thomas; Carson-Stevens, Andrew; Campbell, Stephen M.; Campbell, Stephen M.; Shaw, Jennifer; Keers, Richard N.; Keers, Richard N.; Keers, Richard N.; Purchase, Thomas; Keers, Richard; McFadzean, Isobel Joy; shaw, jennifer; Purchase, Thomas; Carson-Stevens, Andrew; McFadzean, Joy",2023,PLOS ONE,10.1371/journal.pone.0282021,WOS:000954452200066,England; Wales; South Africa,"BackgroundReducing avoidable healthcare-associated harm is a global health priority. Progress in evaluating the burden and aetiology of avoidable harm in prisons is limited compared with other healthcare sectors. To address this gap, this study aimed to develop a definition of avoidable harm to facilitate future epidemiological studies in prisons. MethodsUsing a sequential mixed methods study design we first characterised and reached consensus on the types and avoidability of patient harm in prison healthcare involving analysis of 151 serious prison incidents reported to the Strategic Executive Information System (StEIS) followed by in-depth nominal group (NG) discussions with four former service users and four prison professionals. Findings of the NG discussions and StEIS analysis were then synthesised and discussed among the research team and study oversight groups to develop an operational definition of avoidable harm in prison healthcare which was subsequently tested and validated using prison patient safety incident report data derived from the National Reporting and Learning System (NRLS). ResultsAnalysis of StEIS incident reports and NG discussions identified important factors influencing avoidable harm which reflected the unique prison setting, including health care delivery issues and constraints associated with the secure environment which limited access to care. These findings informed the development of a new working two-tier definition of avoidable harm using appropriate and timely intervention, which included an additional assessment of harm avoidability taking into the account the prison regime and environment. The definition was compatible with the NRLS incident report narratives and illustrated how the prison environment may influence identification of avoidable harm and judgements of avoidability. ConclusionsWe have developed a working definition of avoidable harm in prison health care that enables consideration of caveats associated with prison environments and systems. Our definition enables future studies of the safety of prison healthcare to standardise outcome measurement.",0,0,GENERAL-PRACTICE; NOMINAL GROUP; SAFETY; QUALITY; INDICATORS; INCIDENTS; DELPHI,Article
"Service quality in decentralized community-based Covid-19 antigen rapid diagnostic testing programmes in the Federal Capital Territory, Nigeria","Udoh, Ekerette; Okonkwo, Osayamen; Omoregie, Godpower; Ura-Akubo, Victoria; Anosike, Nnamdi; Folorunsho, Joshua; Orakwelu, Evelyn; Bimba, John; Hatzold, Karin; Corbett, Elizabeth L.; Nightingale, Emily; Dunkley, Yasmin; PUBLIC LIBRARY SCIENCE; Udoh, Ekerette; Okonkwo, Osayamen; Omoregie, Godpower; Ura-Akubo, Victoria; Anosike, Nnamdi; Folorunsho, Joshua; Orakwelu, Evelyn; Bimba, John; Hatzold, Karin; Corbett, Elizabeth L.; Nightingale, Emily; Dunkley, Yasmin; Udoh, Ekerette; Corbett, Elizabeth; Dunkley, Yasmin; Folorunsho, Joshua; Folorunsho, Joshua; URA-AKUBO, VICTORIA; Nightingale, Emily; Udoh, Ekerette",2024,PLOS ONE,10.1371/journal.pone.0310294,WOS:001375443900029,Nigeria; USA; England,"Introduction Decentralized COVID-19 testing with antigen rapid diagnostic tests (Ag-RDT) is recommended by the Nigerian Centre for Disease Control for community-level services. These services have been provided in Primary Healthcare Centers, Community Pharmacies, and licensed ""Patent Medicine Stores"" that serve the least affluent communities. To support quality assurance, we applied an adapted version of SPI-RT (Stepwise Process for Improving the Quality of HIV Rapid and Recency Testing) to sites providing COVID-19-RDTs in Federal Capital Territory of Nigeria.Methods Between September 2022 and February 2023 community healthcare facilities (48 Community Pharmacies, 21 Patent Medicine Stores, 79 Primary Health Centers) were evaluated using Stepwise Process for Improving the Quality of SARS-CoV-2 Antigen Rapid Diagnostic Testing (SPI-RT) Checklist, tailored to the local implementation context. Evaluated domains included service quality, documents and records, personnel training and certification, safety, physical infrastructure, pre-testing phase, testing phase, and post-testing phase. Each facility received an overall score, expressed as a percentage indicating their performance level.Results 41/79 (52%) of Primary Health Centers scored at least 90% for service quality, as did 19/48 (40%) of pharmacies, with only 1/21 (4.8%) Patent Medicine Store. Apart from personnel training and certification, Primary Health Centers scored highest across most domains of service quality, followed by Community Pharmacies. The lowest median score in any domain was in the Patent Medicine Stores on testing and safety at 60% for both post-testing phase and safety.Conclusion Primary Healthcare Centers and Community Pharmacies can provide quality decentralized testing for COVID-19. Patent Medicine Stores may need additional support including monitoring and quality improvement initiatives to ensure the provision of high-quality decentralized COVID-19 rapid testing services.",0,0,,Article
Information needs and sources of information among people with depression and anxiety: a scoping review,"Chan, Frederick H. F.; Lin, Xiaowen; Griva, Konstadina; Subramaniam, Mythily; Celic, Ivan; Car, Lorainne Tudor; BMC; Chan, Frederick H. F.; Lin, Xiaowen; Griva, Konstadina; Subramaniam, Mythily; Car, Lorainne Tudor; Subramaniam, Mythily; Celic, Ivan; Car, Lorainne Tudor; Car, Lorainne Tudor; Car, Lorainne Tudor; Chan, Frederick; Griva, Konstadina; Car, Lorainne",2022,BMC PSYCHIATRY,10.1186/s12888-022-04146-0,WOS:000831207800002,Singapore; Croatia; England,"Background: Previous studies have identified substantial unmet information needs in people with depression and anxiety. Sufficient information about the disorder, treatment, available services, and strategies for self-management is essential as it may influence quality of care and patients' quality of life. This scoping review aimed to provide a broad overview of information needs of people with depression and anxiety as well as the sources that they use to seek this information.",0,0,Information need; Information source; Information seeking; Depression; Anxiety; Scoping review; DECISION-MAKING NEEDS; SELF-CARE MANAGEMENT; MENTAL-HEALTH; PATIENT INFORMATION; RISK-FACTORS; PATIENTS PERCEPTIONS; AFFECTIVE-DISORDERS; INTERNET USE; PREFERENCES; SYMPTOMS,Review
Fog Computing Service in the Healthcare Monitoring System for Managing the Real-Time Notification,"Elhadad, Ahmed; Alanazi, Fulayjan; Taloba, Ahmed, I; Abozeid, Amr; HINDAWI LTD; Elhadad, Ahmed; Taloba, Ahmed, I; Abozeid, Amr; Alanazi, Fulayjan; Elhadad, Ahmed; Elhadad, Ahmed; Alanazi, Fulayjan; Ibrahim Taloba, Ahmed; Abozeid, Amr; Taloba, Ahmed; Abozeid, Amr; Elhadad, Ahmed",2022,JOURNAL OF HEALTHCARE ENGINEERING,10.1155/2022/5337733,WOS:000788142600004,Saudi Arabia,"A new computing paradigm that has been growing in computing systems is fog computing. In the healthcare industry, Internet of Things (IoT) driven fog computing is being developed to speed up the services for the general public and save billions of lives. This new computing platform, based on the fog computing paradigm, may reduce latency when transmitting and communicating signals with faraway servers, allowing medical services to be delivered more quickly in both spatial and temporal dimensions. One of the necessary qualities of computing systems that can enable the completion of healthcare operations is latency reduction. Fog computing can provide reduced latency when compared to cloud computing due to the use of only low-end computers, mobile phones, and personal devices in fog computing. In this paper, a new framework for healthcare monitoring for managing real-time notification based on fog computing has been proposed. The proposed system monitors the patient's body temperature, heart rate, and blood pressure values obtained from the sensors that are embedded into a wearable device and notifies the doctors or caregivers in real time if there occur any contradictions in the normal threshold value using the machine learning algorithms. The notification can also be set for the patients to alert them about the periodical medications or diet to be maintained by the patients. The cloud layer stores the big data into the cloud for future references for the hospitals and the researchers.",0,0,,Article
Associations between shared care and patient experiences among older cancer survivors,"Halpern, Michael T.; Cohen, Julia; Lines, Lisa M.; Mollica, Michelle A.; Kent, Erin E.; SPRINGER; Halpern, Michael T.; Mollica, Michelle A.; Cohen, Julia; Lines, Lisa M.; Lines, Lisa M.; Kent, Erin E.; Halpern, Michael T.; Lines, Lisa; Halpern, Michael; Kent, Erin",2021,JOURNAL OF CANCER SURVIVORSHIP,10.1007/s11764-020-00934-3,WOS:000571179200001,USA,"Purpose Cancer survivors have unique medical care needs. ""Shared care,"" delivered by both oncologists and primary care providers (PCPs), may better address these needs. Little information is available on differences in outcomes among survivors receiving shared care versus oncologist-led or PCP-led care. This study compared experiences of care for survivors receiving shared care, oncologist-led, PCP-led, or other care patterns. Methods We used SEER-CAHPS data, including NCI's SEER registry data, Medicare claims, and Medicare Consumer Assessment of Healthcare Providers and Systems (CAHPS) survey responses. Medicare Fee-for-Service beneficiaries age >= 65 years in SEER-CAHPS with breast, cervical, colorectal, lung, renal, or prostate cancers or hematologic malignancies who responded to a Medicare CAHPS survey >= 18 months post-diagnosis were included. CAHPS measures included ratings of overall care, personal doctor, specialist physician, health plan, prescription drug plan, and five composite scores. Survivorship care patterns were identified using proportions of oncologist, PCP, and other physician encounters. Multivariable regressions examined associations between care patterns and CAHPS outcomes. Results Among 10,132 survivors, 15% received shared care, 10% oncologist-led, 33% PCP-led, and 42% other. Compared with shared care, we found no significant differences in experiences of care except for getting needed drugs (lower scores for PCP-led and other care patterns). Sensitivity analyses using different patterns of care definitions similarly showed no associations between survivorship care pattern and experience of care. Conclusions Within the limitations of the study dataset, survivors age 65+ receiving shared care reported similar experiences of care to those receiving oncologist-led, PCP-led, and other patterns of care. Implications for Cancer Survivors Shared care may not provide survivor-perceived benefits compared with other care patterns.",0,0,Survivorship; Oncology; Physician practice patterns; Patient satisfaction; Claims analyses; SEER program; FOLLOW-UP CARE; QUALITY-OF-CARE; PREVENTIVE CARE; BREAST; PROSTATE; PROVIDERS; PHYSICIANS,Article
Patient and Family Member Experiences in Critical Care Research and Quality Improvement Projects,"Bench, Suzanne; O'Shea, Alison; Boaz, Annette; LIPPINCOTT WILLIAMS & WILKINS; Bench, Suzanne; Bench, Suzanne; Bench, Suzanne; O'Shea, Alison; Boaz, Annette; Bench, Suzanne; Bench, Suzanne; Bench, Suzanne",2020,NURSING RESEARCH,10.1097/NNR.0000000000000443,WOS:000570067300007,England,"Background Public and patient involvement in healthcare research is increasing, but the effect of involvement on individuals, service delivery, and health outcomes-particularly in specialist population groups like critical care-remains unclear, as does the best way to involve people who have experienced critical illness. Objectives The aim of the study was to explore former patients' and family members' views and experiences of involvement in critical care research and/or quality improvement. Methods Using a qualitative methodology, semistructured telephone interviews were conducted with seven former intensive care unit patients and three close family members across England. Data were analyzed using a standard process of inductive thematic analysis. Results Four key themes were identified: making it happen, overcoming hurdles, it helps, and respect and value. Findings center on the need for flexibility, inclusivity, and transparency. They further highlight the particular challenges faced by critical illness survivors and their family members in relation to research involvement, the importance of individualized support and training, and the vital role that project leads have in making people feel valued and equal partners in the process. Discussion This is the first study to explore patients' experiences of involvement in critical care research. Despite the small, homogenous sample, the study provides valuable and important data to guide future practice. It highlights the need to enable and support people to make informed choices at a time when they are ready to do so. It further highlights the importance of gatekeepers to avoid vulnerable people contributing before they are ready-a practice that could negatively affect their health status.",0,0,critical care; patient participation; qualitative research; PUBLIC INVOLVEMENT; HEALTH-CARE; IMPACT,Article
Integrated palliative care in oncology: a protocol for a realist synthesis,"Reid, Joanne; Banks, Elspeth; Blair, Carolyn; Bradley, Natasha; Lynn, Fiona A.; Ohalloran, Peter; Prue, Gillian; Roberts, Nia; Wong, Geoff; McConnell, Tracey; BMJ PUBLISHING GROUP; Reid, Joanne; Blair, Carolyn; Bradley, Natasha; Lynn, Fiona A.; Ohalloran, Peter; McConnell, Tracey; Banks, Elspeth; Prue, Gillian; Roberts, Nia; Wong, Geoff; Reid, Joanne; Prue, Gillian; Lynn, Fiona; Wong, Gou; O'Halloran, Peter; Roberts, Nia Wyn; Bradley, Natasha; Roberts, Nia; Bradley, Natasha; Reid, Joanne; MCCONNELL, Tracey; Wong, Geoff",2023,BMJ OPEN,10.1136/bmjopen-2023-080049,WOS:001184391200032,North Ireland; England,"Introduction Emerging evidence suggests improved quality of life, reduced symptom burden and lower health services costs when integrated palliative care and cancer care are implemented. Integrated palliative care aims to achieve care continuity by integrating organisational, administrative and clinical services involved in patient care networks. However, integrated palliative care for cancer is not common practice. This project, therefore, aims to understand how integrated palliative care and cancer care works in different healthcare settings (inpatient/outpatient), and for which groups of people (at what stage of the cancer journey), so we can develop guidance for optimal delivery. Methods and analysis We will conduct a realist synthesis to develop a programme theory of how integrated palliative care in cancer works, for whom and in what contexts to achieve improved symptom management and quality of life for patients and their families. This realist synthesis will follow the five stages outlined by Pawson: (1) locating existing theories, (2) searching for evidence, (3) article selection, (4) extracting and organising data and (5) synthesising the evidence and drawing conclusions. We will work closely with our expert stakeholder group, which includes health and social care professionals providing palliative care and oncology; management and policy groups and members of the public and patients. We will adhere to RAMESES quality standards for undertaking a realist synthesis. Ethics and dissemination Ethics approval for this project is not required. The realist synthesis will develop a programme theory that provides clarity on the optimal delivery of palliative care for adults with cancer. We will use the programme theory to coproduce guidance and user-friendly outputs, working with stakeholders to inform delivery of best practice. Findings will inform further research in integrated palliative care and cancer. Stakeholder engagement will assist in the dissemination of our findings.",0,0,PALLIATIVE CARE; ONCOLOGY; HEALTH SERVICES ADMINISTRATION & MANAGEMENT; ADVANCED CANCER; OUTCOMES,Article
