title,authors,year,journal,doi,uid,countries,abstract,citations,references,keywords,subtypeDescription
Coming to Terms With the IMPACT Act of 2014,"DeJong, Gerben; AMER OCCUPATIONAL THERAPY ASSOC, INC; DeJong, Gerben; DeJong, Gerben; DeJong, Gerben; DeJong, Gerben",2016,AMERICAN JOURNAL OF OCCUPATIONAL THERAPY,10.5014/ajot.2016.703003,WOS:000384842500001,USA,"The Improving Medicare Post-Acute Transformation (IMPACT) Act of 2014 will set the course for much of postacute care well into the next decade. It (1) authorizes a uniform method of patient assessment in postacute care; (2) sets a timetable for developing, implementing, and reporting quality measures; and (3) lays the groundwork for future payment reform in postacute care. This article places the IMPACT Act into the larger arc of health care reform and change. It summarizes the law's key provisions and presents a contrarian analysis of this much-heralded bipartisan legislation. The Affordable Care Act (ACA) of 2010 already gives the Centers for Medicare and Medicaid Services the authority to implement what the IMPACT Act requires. The IMPACT Act may even slow down the changes envisioned in the ACA. The article concludes by noting the implications for occupational therapy both as a practice and a profession.",0,0,health care reform; home care agencies; Medicare; outcome and process assessment (health care); rehabilitation; skilled nursing facilities,Article
Subscribers' perception of quality of services provided by Ghana's National Health Insurance Scheme - what are the correlates?,"Nketiah-Amponsah, Edward; Alhassan, Robert Kaba; Ampaw, Samuel; Abuosi, Aaron; BMC; Nketiah-Amponsah, Edward; Ampaw, Samuel; Alhassan, Robert Kaba; Abuosi, Aaron; Nketiah-Amponsah, Edward; Alhassan, Robert Kaba; Abuosi, Aaron; AMPAW, SAMUEL; Ampaw, Samuel; Abuosi, Aaron; , Robert; Klu, Desmond; Nketiah-Amponsah, Edward; Nketiah-Amponsah, Edward",2019,BMC HEALTH SERVICES RESEARCH,10.1186/s12913-019-4023-3,WOS:000463297700002,Ghana,"Background: Ghana's National Health Insurance Scheme (NHIS) has witnessed an upsurge in enrollment since its inception in 2003, with over 40% of the Ghanaian population actively enrolled in the scheme. While the scheme strives to achieve universal health coverage, this quest is derailed by negative perceptions of the quality of services rendered to NHIS subscribers. This paper presents an analysis on perceptions of service quality provided to subscribers of Ghana's NHIS with emphasis on rural and urban scheme policy holders, using a nationally representative data.",0,0,Quality care; National Health Insurance Scheme; Rural-urban; Ordered logistics regression; Demographic and health survey; Ghana; CARE,Article
Cash transfers and human capital outcomes of children in LMICs: A systematic review using PRISMA,"Das, Aurolipsa; Sethi, Narayan; CELL PRESS; Das, Aurolipsa; Sethi, Narayan; Sethi, Narayan; Sethi, Narayan; Das, Aurolipsa; Das, Aurolipsa; Sethi, Narayan",2023,HELIYON,10.1016/j.heliyon.2023.e14758,WOS:000996322600001,India,"With an increasing shift towards cash transfers and the proposition of Universal Basic Income (UBI) as a policy alternative to replace the existing schemes, there has been a rising discussion about the success and failure associated with cash transfers. Therefore, this article carries out a systematic review using PRISMA (Preferred Reporting Items for Systematic Review and Meta -Analysis) to draw inferences and generate evidences with respect to the influence of cash transfers on two aspects of human capital outcomes of children, viz., child health and nutrition, and educational outcomes in low-and middle-income countries (LMICs). Forty four studies were selected on the basis of a four-stage procedure that checked for identification, screening, eligi-bility and inclusion. The results indicate that majority of cash transfers based on conditionalities, like mandatory attendance in healthcare organisations and educational institutions, proved to be effective in the selected countries. While 7 studies (16%) showed no changes in the outcomes, 5 (11%) depicted negative impact and the rest (73%) presented a positive result. The selected studies suggest that a strong supply-side mechanism in place in LMICs, ensure functional and quality services at health centres and schools in the respective regions and reflect overwhelming outcomes. Furthermore, incentive design, anticipated termination, and supply-side interventions would be instrumental in avoiding a crisis or shock in the economic sense to recipient households.",0,0,Cash transfers; Education; Child health; Malnutrition; Systematic review; Low; and middle -income countries; TRANSFER PROGRAM; SCHOOL ENROLLMENT; INFANT-MORTALITY; IMPACT; HEALTH; MEXICO; MALNUTRITION; HOUSEHOLD; NUTRITION; COUNTRIES,Review
Determinants of rural-urban differential in healthcare utilization among the elderly population in India,"Banerjee, Shreya; BMC; Banerjee, Shreya; Banerjee, Shreya; Banerjee, Shreya",2021,BMC PUBLIC HEALTH,10.1186/s12889-021-10773-1,WOS:000656207000014,India,"BackgroundPopulation aging poses a demographic burden on a country such as India with inadequate social security systems and very low public investment in health sector. This challenge of accelerated demographic transition is coupled by the rural-urban disparity in access to healthcare services among the elderly people in India. An important objective of India's National Health Policy (2017) is to ""progressively achieve universal health coverage"" which is posited upon mitigating the sub-national disparity that necessitates identifying the drivers of the disparity for targeted policy intervention. This study, therefore, makes an attempt towards the exploration of the prominent contributory factors behind the rural-urban gap in utilisation of healthcare among the older population in India.MethodsThe analysis has been done by using the unit level data of Social Consumption: Health (Schedule number 25.0) of the 75th round of the National sample Survey conducted during July 2017-June 2018. Two binary logistic models have been proposed to capture the crude and the adjusted association between health seeking behaviour and place of residence (rural/ urban). To compute the group differences (between rural and urban) in the rate of healthcare utilization among the elderly population in India and to decompose these differences into the major contributing factors, Fairlie's decomposition method has been employed.ResultsThe logistic regression models established a strong association between place of residence and likelihood of healthcare utilisation among the Indian elderly people. The results of the Fairlie's decomposition analysis revealed considerable rural-urban inequality disfavouring the rural residents and health care utilisation was found to be 7 percentage points higher among the older population residing in urban India than their rural counterparts. Level of education and economic status, both of which are indicators of a person's Socio-Economic Status, were the two major determinants of the existing rural-urban differential in healthcare utilisation, together explaining 41% of the existing rural-urban differential.ConclusionPublic health care provisions need to be strengthened both in terms of quality and outreach by way of greater public investments in the health sector and by building advanced health infrastructure in the rural areas. Implementation of poverty alleviation programmes and ensuring social-security of the elderly are also indispensable in bringing about equity in healthcare utilisation.",0,0,Rural-urban disparity; Elderly population; Health inequality; Decomposition analysis; Demographic burden; SOCIOECONOMIC-STATUS; MORBIDITY; INEQUALITIES; EXPENDITURE; GENDER; EQUITY; LIFE,Article
Health and health system impacts of China's comprehensive primary healthcare reforms: a systematic review,"Cai, Chang; Xiong, Shangzhi; Millett, Christopher; Xu, Jin; Tian, Maoyi; Hone, Thomas; OXFORD UNIV PRESS; Cai, Chang; Millett, Christopher; Hone, Thomas; Xiong, Shangzhi; Tian, Maoyi; Xiong, Shangzhi; Millett, Christopher; Millett, Christopher; Xu, Jin; Tian, Maoyi; Cai, Chang; Cai, Chang; Xiong, Shangzhi; Hone, Thomas; Tian, Maoyi; Xiong, Shangzhi",2023,HEALTH POLICY AND PLANNING,10.1093/heapol/czad058,WOS:001050204500001,England; Australia; Peoples R China; Portugal,"China's comprehensive primary healthcare (PHC) reforms since 2009 aimed to deliver accessible, efficient, equitable and high-quality healthcare services. However, knowledge on the system-wide effectiveness of these reforms is limited. This systematic review synthesizes evidence on the reforms' health and health system impacts. In 13 August 2022, international databases and three Chinese databases were searched for randomized controlled trials, quasi-experimental studies and controlled before-after studies. Included studies assessed large-scale PHC policies since 2009; had a temporal comparator and a control group and assessed impacts on expenditures, utilization, care quality and health outcomes. Study quality was assessed using Risk of Bias In Non-randomized Studies of Interventions, and results were synthesized narratively. From 49 174 identified records, 42 studies were included-all with quasi-experimental designs, except for one randomized control trial. Nine studies were assessed as at low risk of bias. Only five low- to moderate-quality studies assessed the comprehensive reforms as a whole and found associated increases in health service utilization, whilst the other 37 studies examined single-component policies. The National Essential Medicine Policy (N = 15) and financing reforms (N = 11) were the most studied policies, whilst policies on primary care provision (i.e. family physician policy and the National Essential Public Health Services) were poorly evaluated. The PHC reforms were associated with increased primary care utilization (N = 17) and improved health outcomes in people with non-communicable diseases (N = 8). Evidence on healthcare costs was unclear, and impacts on patients' financial burden and care quality were understudied. Some studies showed disadvantaged regions and groups that accrued greater benefits (N = 8). China's comprehensive PHC reforms have made some progress in achieving their policy objectives including increasing primary care utilization, improving some health outcomes and reducing health inequalities. However, China's health system remains largely hospital-centric and further PHC strengthening is needed to advance universal health coverage.",0,0,Primary health care; China; health reforms; policy evaluations; MIDDLE-INCOME COUNTRIES; PERCEIVED QUALITY; RATIONAL USE; MEDICINES; COVERAGE; PROGRESS; POLICY; PRESCRIPTION; COMMISSION; SHENZHEN,Review
Hospital Detention for the Inability to Pay: A Qualitative Study of Patient Experiences in Cameroon,"Asahngwa, Constantine; Kibu, Odette D.; Ngo, Ngo V.; Ngwa, Wilfred; Muenyi, Clarisse S.; Zalamea, Nia N.; Gobina, Ronald M.; Nkwi, Paul; Foretia, Denis A.; ACADEMIC PRESS INC ELSEVIER SCIENCE; Asahngwa, Constantine; Kibu, Odette D.; Ngo, Ngo V.; Ngwa, Wilfred; Gobina, Ronald M.; Foretia, Denis A.; Asahngwa, Constantine; Nkwi, Paul; Kibu, Odette D.; Muenyi, Clarisse S.; Zalamea, Nia N.; Foretia, Denis A.; Zalamea, Nia N.; Foretia, Denis A.; Zalamea, Nia N.; Foretia, Denis A.; Gobina, Ronald M.; Foretia, Denis A.; Foretia, Denis A.; Foretia, Denis; Ngo, Valery; Gobina, Ronald",2023,JOURNAL OF SURGICAL RESEARCH,10.1016/j.jss.2023.05.011,WOS:001049079000001,Cameroon; USA,"Introduction: Equitable access to quality surgical care and low-cost healthcare services for all segments of the population remains a big problem in many African health systems. In Cameroon, it is very common to find medically discharged patients who have received surgical treatment and are unable to pay the resulting bills. These patients can be held in detention in hospitals until payments are complete. Even the corpses of patients who die with unpaid medical bills can be withheld until their family members pay off the debt. While this practice has been ongoing for many y, there remains very little scholarship on the issue reported in the literature. The main objective of this study was to uncover the lived experiences of discharged patients residing in hospital detention for being unable to pay their medical bills.Methods: In-depth interviews, focus group discussions, and observations were conducted with purposefully selected patients living in detention in 2 rural private hospitals in the Fundong Health District in Cameroon. A thematic framework technique was used to analyze the transcribed data. The study was ethically approved by the Cameroon Bioethics Initiative, and informed consent was obtained from all participants.Results: Living in hospital detention after receiving treatment constitutes an economic, social, and psychological burden for patients. Economically, it exacerbated poverty for the patients unable to purchase food, medications, and clothing due to lack of jobs and financial support. Socially, many of these individuals suffered from isolation, loneliness, shame, stigma, risk of contracting other diseases, and precarious sleeping conditions. The psychological burden was comprised of stress, depression, trauma, nightmares, and suicidal thoughts. Conclusions: The experiences of discharged patients in hospital detention suggest that they live in very deplorable conditions. There is a need for a functional healthcare protection mechanism, such as universal health coverage, to reduce the cost of healthcare services and surgical operations. Alternative payment mechanisms should also be considered. (C) 2023 Elsevier Inc. All rights reserved.",0,0,Cameroon; Discharged patients; Hospital detention; Lived experiences; Qualitative; Surgical care financing; CARE,Article
Breast cancer in Thailand: policy and health system challenges to universal healthcare,"Lakha, Fatim; Suriyawongpaisul, Paibul; Sangrajrang, Suleeporn; Leerapan, Borwornsom; Coker, Richard; OXFORD UNIV PRESS; Lakha, Fatim; Coker, Richard; Suriyawongpaisul, Paibul; Leerapan, Borwornsom; Sangrajrang, Suleeporn; Lakha, Fatim; Leerapan, Borwornsom; Lakha, Fatim",2020,HEALTH POLICY AND PLANNING,10.1093/heapol/czaa063,WOS:000615925000003,England; Thailand,"Thailand has successfully implemented Universal Health Coverage (UHC) and embedded the 2030 Agenda for Sustainable Development into its Thailand 4.0 policy. Breast cancer is a growing challenge in Thailand, as it is globally. It serves as a perfect medium through which to interrogate UHC and demonstrate areas of the health system which require further strengthening if UHC is to be sustainable in the longer term. We conducted a situation analysis and used a Systemic Rapid Assessment (SYSRA) framework to examine the challenges posed to UHC through the lens of breast cancer. We identified a number of challenges facing UHC including (1) continued political commitment; (2) the need for coordinated scale-up of strategic investments involving increased financing and fine-tuning of the allocation of resources according to health needs; (3) reducing inequities between health insurance schemes; (4) investing in innovation of technologies, and more critically, in technology transfer and capacity building; (5) increasing capacity, quality and confidence in the whole primary healthcare team but especially family medicine doctors. This would subsequently increase both efficiency and effectiveness of the patient pathway, as well as allow patients wherever possible to be treated close to their homes, work and family; (6) developing and connecting information systems to facilitate understanding of what is working, where needs are and track trends to monitor improvements in patient care. Our findings add to an existing body of evidence which suggest, in light of changing disease burden and increasing costs of care, a need for broader health system reforms to create a more enabling platform for integrated healthcare as opposed to addressing individual challenging elements one vertical system at a time. As low- and middle-income countries look to realize the 2015 Sustainable Development Goals and sustainable UHC this analysis may provide input for policy discussion at national, regional and community levels and have applicability beyond breast cancer services alone and beyond Thailand.",0,0,Health system strengthening; universal healthcare; breast cancer; equity; challenges; MENTAL-HEALTH; SCALING-UP; COVERAGE; COUNTRIES; SURVIVAL; EXPERIENCE; MORTALITY; PAYMENTS,Article
"Patient perception of attributes of primary care: a study of Aam Aadmi Mohalla Clinics in Delhi, India","Goyanka, Roopali; Garg, Charu C.; OXFORD UNIV PRESS; Goyanka, Roopali; Garg, Charu C.; Goyanka, Roopali; Goyanka, Roopali; GOYANKA, ROOPALI; Garg, Charu",2023,FAMILY PRACTICE,10.1093/fampra/cmac154,WOS:000915837400001,India,"Background Aam Aadmi Mohalla Clinics (AAMC) are the community level public primary care facilities recently introduced to strengthen primary care in Delhi, India by bringing affordable healthcare close to home. Objectives This study looks at the primary care attributes of AAMC from a patient perspective, to assess their features, strengths and weaknesses. Methods Using a primary care survey tool, a cross-sectional survey of 360 users was conducted at 18 facilities across 9 districts of Delhi to gather information on six dimensions of primary care delivery. Thematic analysis of responses to quantitative, multiple-choice and Likert scale questions using percentage of respondents in each category; and a strengths, weaknesses, opportunities and suggestions (SWOS) framework, was used to examine the primary care attributes. Results AAMCs have done well in improving proximity, availability, physical and financial access to primary care with respondents reporting their residence within 1 kilometre of AAMCs (95%), physician being available (100%), free drugs in stock (99%). Service delivery is however not comprehensive with missing preventive care. Respondents reported missing gatekeeping, weak referral mechanism (6-19%), and low physician's familiarity with their overall health (2%). Conclusion AAMCs have brought affordable healthcare with free medicines and diagnostics to neighbourhood. There is an opportunity for attaining universal healthcare that is responsive to user needs through provision of comprehensive care. Compulsory enrolment of neighbourhood population with an electronic database of patients has an immense potential to improve longitudinality and coordination of care.",0,0,access to care; continuity of care; health services research; primary care; quality of care; qualitative research; PHYSICIAN; COMMUNITY; TIME,Article
"Self-Harm and Suicide Among Children and Adolescents in Hong Kong: A Review of Prevalence, Risk Factors, and Prevention Strategies","Siu, Andrew M. H.; ELSEVIER SCIENCE INC; Siu, Andrew M. H.; Siu, Andrew M. H.; Siu, Andrew; Siu, Andrew M. H.",2019,JOURNAL OF ADOLESCENT HEALTH,10.1016/j.jadohealth.2018.10.004,WOS:000468282600010,Peoples R China,"This paper reviews the prevalence, risk factors, and effectiveness of prevention programs for self-harm and suicide among children and adolescents in Hong Kong. Youth suicide rates declined gradually over the past two decades, but it is alarming to see that self-harm, suicidal thoughts, and attempts are quite common among junior secondary students. Local studies identify psychopathology (especially depression) and family relationship issues as the most common risk factors of suicide and self-harm, and impulsive control issues are an additional factor contributing to self-harm. In the second part, this paper reviews the evidence for six types of universal and selective prevention strategies identified from local and overseas literature: (1) restriction of access to means of suicide; (2) guidelines for responsible media reporting of suicides; (3) provision of quality mental healthcare to atrisk populations; (4) school-based screening and prevention programs; (5) online prevention, monitoring, and support programs; and (6) life skills training programs. Research evidence supports that the provision of high-quality mental health services to at-risk populations and some school-based prevention programs (awareness and screening, and gatekeeper training) are effective in suicide prevention. Further research efforts are needed to verify the impact of the other four strategies. Practitioners could make better use of new prevention programs through the internet and instant messaging platforms, which have the potential to alter attitude toward suicide and self-harm as well as promoting help seeking behavior among young people. (c) 2018 Society for Adolescent Health and Medicine. All rights reserved.",0,0,OBJECTIVE OUTCOME EVALUATION; CHINESE ADOLESCENTS; PROJECT PATHS; INJURIOUS-BEHAVIOR; IDEATION; FAMILY; MEDIA; POPULATION; IMPACT; MODEL,Review
"When Treatmentas Usual Gives You Lemons, Count on EVBPs: Economic Arguments for Training Child Clinicians in Evidence-Based Practices","Friedberg, Robert D.; ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD; Friedberg, Robert D.; Friedberg, Robert D.",2015,CHILD & FAMILY BEHAVIOR THERAPY,10.1080/07317107.2015.1104782,WOS:000366614000005,USA,"This article is a commentary advocating for dissemination and implementation workers to incentivize the adoption of evidence-based practices (EVBPs) with youth. Treatment-as-usual in community settings yields weak effectiveness results. EVBPs for youth exist but are not widely adopted. Consequently, lemons or poor treatments are added to the behavioral health care marketplace. The economic concept of lemon market theory is explained and its relevance to the behavioral health care marketplace is illustrated. Several recommendations based both on economic and learning theory are offered. The article argues for the increased use of incentives as behavior modifiers for clinicians' practices. More specifically, proper branding and fidelity, quality improvement measures, and pay for performance initiatives are discussed.",0,0,children; dissemination; economics; evidence-based practices; AFFORDABLE CARE ACT; HEALTH-CARE; PATIENT PROTECTION; QUALITY; IMPLEMENTATION; ADOLESCENTS; UNCERTAINTY; PSYCHOLOGY; KNOWLEDGE; SERVICES,Article
Costs and revenues of specialized palliative care in the outpatient and inpatient sector,"Melching, Heiner; SPRINGER HEIDELBERG; Melching, Heiner; Melching, Heiner",2022,ONKOLOGIE,10.1007/s00761-022-01244-2,WOS:000865785700002,Germany,"If the question of whether specialized palliative care pays off is understood in such way that the effort and costs are well proportioned to the benefits to those affected and to society, the answer to this question is clearly yes. The clear focus on the needs of those affected, which also includes relatives, and which often goes hand in hand with the omission of useless, unwanted, and often expensive diagnostic procedures and therapies, makes palliative care a highly economic form of care. In our healthcare system, which has been increasingly economized for decades, the question of whether something ""pays off"" is usually understood as whether the proceeds are favorable in relation to the costs by which profit can be made. However, especially in the German hospital system, it is easier to achieve surpluses with cost-intensive interventions than with a type of care in which the costs for staff account for the largest share. Therefore, the ""problem"" for business people is not that palliative medicine is too expensive, but rather that it is too cheap in certain areas. In general, no universal statement can be made about how lucrative specialized palliative care is. In particular, the outpatient and inpatient areas must be considered differently due to the different systems. Only in the case of multiprofessional palliative services in hospitals can it be stated that this increasingly important area is currently not regularly reimbursed to cover costs. On the other hand, palliative care units can be designed to cover costs and still ensure a high level of quality, especially if ""secondary profits"" are taken into account.",0,0,Palliative care unit; Inpatient palliative services; Outpatient palliative services; Funding; Efficiency,Article
Workshop series for occupational therapists using the US Agency for Healthcare Research and Quality's Health Literacy Universal Precautions Toolkit and other supported tools,"Koenig, Virginia E.; Provident, Ingrid M.; SAGE PUBLICATIONS LTD; Koenig, Virginia E.; Provident, Ingrid M.; Koenig, Virginia E.",2019,HEALTH EDUCATION JOURNAL,10.1177/0017896918820067,WOS:000466429700007,USA,"Objective: Health literacy is the ability to access, understand, evaluate and communicate information in a manner that promotes, maintains and improves health care in a variety of settings across the life span. Health professionals, including occupational therapists (OTs), need to consider health literacy in order to optimise client-centred interventions that promote self-management of chronic conditions, health and wellness. The goal of this small-scale cohort study was to determine if a health literacy workshop series for OTs could improve their working knowledge of health literacy, and increase their self-perceived ability to identify, assess and implement client-centred interventions to at-risk patients. Design: Over a 6-week period, six OT professionals participated in a customised workshop series, incorporating elements of the US Agency for Healthcare Research and Quality's (AHRQ) Health Literacy Universal Precautions Toolkit (the Toolkit) and other AHRQ-supported health literacy resources. Method: A one-group, pre-posttest mixed methods design was used to measure outcomes. Results: Results of this study suggests that participation in a health literacy education programme featuring the Toolkit and other AHRQ-supported tools can improve OTs' self-perceived ability to identify, assess and provide client-centred services to their patients. Responses to open-ended questions both pre-and post-intervention align with the literature in that health care professionals, like OTs, can benefit from customised health literacy training to improve client-centred care by implementing specific health literacy strategies into their clinical practice.",0,0,Client-centred approaches; health literacy; occupational performance; occupational therapy; universal precautions; COMMUNICATION; CHALLENGE; KNOWLEDGE,Article
"Easing the burden of multi-state genetic counseling licensure in the United States: Process, pitfalls, and possible solutions","Tschirgi, Matthew L.; Owens, Kailey M.; Mackall, Mia S.; Allen, Jamie; Allen, Rachel; WILEY; Tschirgi, Matthew L.; Owens, Kailey M.; Allen, Jamie; Mackall, Mia S.; Allen, Rachel; Tschirgi, Matthew L.; Tschirgi, Matthew",2022,JOURNAL OF GENETIC COUNSELING,10.1002/jgc4.1467,WOS:000671864700001,USA,"State-based genetic counseling licensure creates standardization, ensures high-quality care, and supports the credentialing of genetic counselors (GCs) in the United States. However, it also has the unintended consequence of requiring substantial time and resources from genetic counselors who need to obtain licensure in multiple states. There is a wide range of variability among state licensure applications, required supporting documentation, verification processes, and cost-all of which are barriers for genetic counselors. New licensure laws are being passed on a regular basis, further complicating this process. Resources may be available to some genetic counselors such as employer reimbursement and administrative support; however, access to this support is not universal. This paper reviews the current condition of genetic counseling multi-state licensure, including barriers, unique challenges, and possible solutions for increased efficiencies, based on the authors' experiences and examples found in other healthcare fields.",0,0,cost-effectiveness; genetic counseling; genetic counseling assistant; genetic counselors; genetics services; industry; multi-state licensure; professional development; scalable; service delivery models; telemedicine; workforce,Article
Accessing healthcare in times of economic growth and economic downturn: Evidence from Ireland,"Schneider, Simone M.; Devitt, Camilla; SAGE PUBLICATIONS LTD; Schneider, Simone M.; Devitt, Camilla; Schneider, Simone M.; Schneider, Simone; Devitt, Camilla; Devitt, Camilla",2018,JOURNAL OF EUROPEAN SOCIAL POLICY,10.1177/0958928717739240,WOS:000445639900004,Germany; Ireland,"This article examines the accessibility of healthcare in Ireland between 2003 and 2011 in the context of strong economic growth (2003-2007) and the subsequent financial crisis, which began in 2008. It investigates, in particular, changes in self-reported difficulties in accessing healthcare with regard to distance to health services, waiting times for appointments and the costs of seeing a doctor, and identifies particular risk factors that increase the likelihood of facing barriers in accessing health services. We conduct logistic regression analyses of cross-sectional data from the three rounds (2003, 2007, 2011) of the European Quality of Life Survey of 2682 individuals living in private households in Ireland. The study finds that the number of individuals reporting difficulties in accessing healthcare increased over time. Of particular concern are difficulties with the financial costs of covering doctor's appointments, which started to increase dramatically prior to the economic crisis and continued to rise during the crisis, in particular for higher income groups. Difficulties with distance and waiting time declined gradually over time and appear unaffected by the financial crisis, at least until 2011. Subgroups that face significantly more difficulties are women, younger individuals, the full-/part-time employed and individuals with poor health status. Our findings contribute to the recent discussion on the effects of institutional barriers on accessing health services in the context of significant economic change.",0,0,Economic growth; health services accessibility; healthcare reform; public opinion; universal coverage; GP SERVICES; COVERAGE; UNIVERSAL; EUROPE; AUSTERITY; ELIGIBILITY; SYSTEM; ATTACK; IMPACT; INCOME,Article
Indoor air quality prediction systems for smart environments: A systematic review,"Saini, Jagriti; Dutta, Maitreyee; Marques, Goncalo; SAGE PUBLICATIONS INC; Saini, Jagriti; Dutta, Maitreyee; Marques, Goncalo; Saini, Jagriti; Saini, Dr. Jagriti; Marques, Goncalo; Dutta, Maitreyee; Saini, Jagriti; Dutta, Maitreyee; Marques, Goncalo",2020,JOURNAL OF AMBIENT INTELLIGENCE AND SMART ENVIRONMENTS,10.3233/AIS-200574,WOS:000574482900007,India; Portugal,"Air quality is a critical matter of concern in terms of the impact on public health and well-being. Although the consequences of poor air quality are more severe in developing countries, they also have a critical impact in developed countries. Healthcare costs due to air pollution reach $150 billion in the USA, whereas particulate matter causes 412,000 premature deaths in Europe, every year. According to the Environmental Protection Agency (EPA), indoor air pollutant levels can be up to 100 times higher in comparison to outdoor air quality. Indoor air quality (IAQ) is in the top five environmental risks to global health and well-being. The research community explored the scope of artificial intelligence (AI) in the past years to deal with this problem. The IAQ prediction systems contribute to smart environments where advanced sensing technologies can create healthy living conditions for building occupants. This paper reviews the applications and potential of AI for the prediction of IAQ to enhance building environment and public health. The results show that most of the studies analyzed incorporate neural networks-based models and the preferred evaluation metrics are RMSE, R-2 score and error rate. Furthermore, 66.6% of the studies include CO2 sensors for IAQ assessment. Temperature and humidity parameters are also included in 90.47% and 85.71% of the proposed methods, respectively. This study also presents some limitations of the current research activities associated with the evaluation of the impact of different pollutants based on different geographical conditions and living environments. Moreover, the use of reliable and calibrated sensor networks for real-time data collection is also a significant challenge.",0,0,Artificial intelligence; indoor air quality; prediction; occupational health; public health; PARTICULATE MATTER; FEATURE-SELECTION; ARTIFICIAL-INTELLIGENCE; NEURAL-NETWORK; EXPOSURE; HEALTH; POLLUTION; COOKING; MODEL; EMISSIONS,Review
A Solidaristic Approach to Workers' Compensation Reform in Taiwan,"Yeh, Ming-Jui; OXFORD UNIV PRESS; Yeh, Ming-Jui; Yeh, Ming-Jui; Yeh, Ming-Jui",2019,PUBLIC HEALTH ETHICS,10.1093/phe/phz005,WOS:000510750500005,USA,"The workers' compensation system in Taiwan cannot provide sufficient coverage for all workers. This essay adopts a solidaristic approach to address this issue by analyzing the reasons why workers' compensation is underdeveloped in Taiwan and what could be done to persuade more key actors to support the reform for a more just policy arrangement. First, through comparison with the healthcare system, it is argued that the lack of solidarity and the perception of relevant similarities could explain the underdevelopment of workers' compensation. Second, the essay turns to the normative aspect of the issue. Compared with other normative political theories, Iris M. Young's social connection model provides specific normative guidance that is useful for justifying the allocation of responsibility for a more just workers' compensation reform.",0,0,HEALTH-INSURANCE; RETURN MIGRANTS; RIGHTS; INJURIES,Article
Source modeling for Monte Carlo dose calculation of CT examinations with a radiotherapy treatment planning system,"Kallman, Hans-Erik; Holmberg, Rickard; Andersson, Jonas; Kull, Love; Traneus, Erik; Ahnesjo, Anders; WILEY; Kallman, Hans-Erik; Kallman, Hans-Erik; Holmberg, Rickard; Traneus, Erik; Andersson, Jonas; Kull, Love; Ahnesjo, Anders; Kallman, Hans-Erik; Kallman, Hans-Erik; Ahnesjo, Anders; Holmberg, Rickard",2016,MEDICAL PHYSICS,10.1118/1.4965043,WOS:000387007500033,Sweden,Purpose: Radiation dose to patients undergoing examinations with Multislice Computed Tomography (MSCT) as well as Cone Beam Computed Tomography (CBCT) is a matter of concern. Risk management could benefit from efficient replace rational dose calculation tools. The paper aims to verify MSCT dose calculations using a Treatment Planning System (TPS) for radiotherapy and to evaluate four different variations of bow-tie filter characterizations for the beam model used in the dose calculations.,0,0,radiation exposure; radiation oncology; tomography; x-ray computed; Monte Carlo method; risk management; COMPUTED-TOMOGRAPHY; VALIDATION; SPECTRA; ORGAN,Article
Factors Influencing Patient Experience in Pediatric Neurology,"Singh, Suprit C.; Sheth, Raj D.; Burrows, James F.; Rosen, Paul; ELSEVIER SCIENCE INC; Singh, Suprit C.; Sheth, Raj D.; Burrows, James F.; Rosen, Paul; Rosen, Paul; Rosen, Paul; Sheth, Raj D",2016,PEDIATRIC NEUROLOGY,10.1016/j.pediatrneurol.2016.04.002,WOS:000379889900005,USA,"INTRODUCTION: Hospitals have begun to shift toward patient-centered care because of the pay-for-performance system that was established by the Patient Protection and Affordable Care Act. In pediatrics, the needs of both the caregiver and the pediatric patient have to be taken into account. Pediatric practices have been shifting toward a family-centered approach, although the primary drivers have not been well defined. Identifying the key patient experiences that lead to higher patient satisfaction would enable a more meaningful clinical encounter. To better understand patient experience, we examined waiting time and the elements of the physician patient interaction in pediatric neurology. We predict that the determining factor in patient satisfaction is the physician patient interaction. METHODS AND MATERIAL: Patient satisfaction surveys were sent to families via mail or e-mail after their ambulatory pediatric neurology visit. The visits took place between January 1, 2012, and December 31, 2014, at one of multiple locations in a children's health system spanning four states. A Likert scale was used for these surveys, and a top-box method (measuring percent of survey questions were rated 5 out of 5) was used to filter data from this database. Statistical analysis using a Pearson correlation was used for data analysis, with likelihood to recommend practice as the dependent variable. RESULTS: The five survey questions that correlated most with overall likelihood to recommend the practice were cheerfulness of practice (r = 0.79); staff working together (r = 0.76); cleanliness of practice (r = 0.70); wait time at clinic, from entering to leaving (r = 0.66); and likelihood of recommending care provider (r = 0.65). CONCLUSION: Pediatric neurologists striving to enhance overall patient satisfaction in their practices should work toward providing an atmosphere that supports office staff cheerfulness, teamwork, and visit efficiency provided in a clean and friendly environment.",0,0,patient experience; patient satisfaction; patient-physician interaction; family-centered care; QUALITY-OF-CARE; HEALTH-CARE; SATISFACTION; EDUCATION; TEAMWORK; SAFETY; US,Article
