title,authors,year,journal,doi,uid,countries,abstract,citations,references,keywords,subtypeDescription
Satisfaction measurement instruments for healthcare service users: a systematic review,"de Almeida, Renato Santos; Bourliataux-Lajoinie, Stephane; Martins, Monica; CADERNOS SAUDE PUBLICA; de Almeida, Renato Santos; de Almeida, Renato Santos; Martins, Monica; Bourliataux-Lajoinie, Stephane; de Almeida, Renato Santos; Almeida, Renato; Bourliataux-Lajoinie, Stephane; Martins, Monica; Bourliataux-Lajoinie, Stéphane",2015,CADERNOS DE SAUDE PUBLICA,10.1590/0102-311X00027014,WOS:000351482100003,Brazil; France,"Patient satisfaction surveys can be an interesting way to improve quality and discuss the concept of patient-centered care. This study aimed to conduct a systematic review of the validated patient satisfaction measurement instruments applied in healthcare. The systematic review searched the MEDLINE/PubMed, LILACS, SciELO, Scopus and Web of Knowledge. The search strategy used the terms: ""Patient Satisfaction"" AND ""Patient centered care"" AND ""Healthcare survey OR Satisfaction questionnaire"" AND ""Psychometric properties': 37 studies were included and almost all studies showed that satisfaction is a multidimensional construct. In these studies, 34 different instruments were used and most surveys contained the dimension patient-healthcare professional interactions, physical environment and management process. The COSMIN score for methodological quality showed that most of them scored a good or fair average. We can conclude that there is not a gold standard instrument for patient satisfaction assessment but some dimensions are essential for this construct.",0,0,Quality of Health Care; Patient-Centered Care; Patient Satisfaction; Psychometrics; CROSS-CULTURAL ADAPTATION; PATIENT-SATISFACTION; PSYCHOMETRIC PROPERTIES; OUTPATIENT SATISFACTION; INPATIENT SATISFACTION; VALIDATION; QUALITY; QUESTIONNAIRE; SCALE; EXPERIENCES,Article
How do international medical graduates and colleagues perceive and deal with difficulties in everyday collaboration? A qualitative study,"Skjeggestad, Erik; Norvoll, Reidun; Sandal, Gro M.; Gulbrandsen, Pal; SAGE PUBLICATIONS LTD; Skjeggestad, Erik; Gulbrandsen, Pal; Skjeggestad, Erik; Gulbrandsen, Pal; Norvoll, Reidun; Sandal, Gro M.; Skjeggestad, Erik; Sandal, Gro Mjeldheim",2017,SCANDINAVIAN JOURNAL OF PUBLIC HEALTH,10.1177/1403494817698286,WOS:000402148400013,Norway,"Aims: Many medical doctors work outside their countries of origin. Consequently, language barriers and cultural differences may result in miscommunication and tension in the workplace, leading to poor performance and quality of treatment and affecting patient safety. However, there is little information about how foreign doctors and their colleagues perceive their collaboration and handle situations that can affect the quality of health services. Methods: Individual, semi-structured in-depth interviews were conducted with two groups of informants: 16 doctors who had recently started working in Norway and 12 unrelated Norwegian-born healthcare providers who had extensive experience of working with doctors from foreign countries. The interviews were analysed according to the systematic text condensation method. Results: The foreign doctors described themselves as newcomers and found it difficult to speak with their colleagues about their shortcomings because they wanted to be seen as competent. Their Norwegian colleagues reported that many new foreign doctors had demanding work schedules and therefore they were reluctant to give them negative feedback. They also feared that foreign doctors would react negatively to criticism. All participants, both the new foreign doctors and their colleagues, reported that they took responsibility for the prevention of misunderstandings and errors; nevertheless, they struggled to discuss such issues with each other. Conclusions: Silence was the coping strategy adopted by both the foreign doctors and native healthcare professionals when facing difficulties in their working relationships. In such situations, many foreign doctors are socialized into a new workplace in which uncertainty and shortcomings are not discussed openly. Effective leadership and procedures to facilitate communication may alleviate this area of concern.",0,0,International medical graduates; cross-cultural teamwork; safety culture; qualitative study; PERCEPTIONS; EXPERIENCES,Article
Health-related stigma of noncommunicable neurological disease in rural adult populations: A scoping review,"Elliot, Valerie L.; Morgan, Debra; Kosteniuk, Julie; Chow, Amanda Froehlich; Bayly, Melanie; WILEY; Elliot, Valerie L.; Morgan, Debra; Kosteniuk, Julie; Chow, Amanda Froehlich; Bayly, Melanie; Elliot, Valerie L.; Elliot, Valerie",2019,HEALTH & SOCIAL CARE IN THE COMMUNITY,10.1111/hsc.12694,WOS:000471832800003,Canada,"Stigma is a widely recognised public health issue. Many people with neurological disease and their families experience stigmatisation, adding to their burden of illness. Rural populations are typically small, lack anonymity, and often have a higher proportion of older adults with inadequate access to specialised services and resources. Although generally isolated, rural areas can offer benefits such as a sense of familiarity and interconnectedness. The purpose of this scoping review was to map the existing evidence on stigma associated with non-communicable neurological disease in rural adult populations and identify key findings and gaps in the literature. Our literature search of peer-reviewed English language articles published from 1 January 1992 to 22 June 2017 was conducted across five databases yielding 8,209 results. After duplicate removal, pairs of reviewers independently screened 6,436 studies according to inclusion criteria developed a priori; 36 articles were identified for inclusion in this review. Study characteristics were described and illustrated by frequency distribution, findings were grouped thematically, and each of the five types of stigma were identified (social, self, health professional, associative, structural). Four factors influencing stigma (knowledge, familiarity, beliefs, and rurality) and four overarching stigma-related themes (concealment; exclusion; disempowerment, discrimination, and unequal opportunities; and issues related to healthcare systems and providers) emerged. In urban-rural comparison studies, rural residents were generally less knowledgeable about the neurological disease and more stigmatised. The impact of other factors (i.e., gender, age, and education) on stigma varied and are stated where associations were reported. Three main gaps were identified including: low attention to stigma related to neurological diseases other than epilepsy, limited cross-cultural comparisons of stigma related to neurological disease, and inclusion of gender as a variable in the analysis of stigma-related outcomes in only half of the reviewed studies. Further research is recommended.",0,0,adult; neurological disease; rural; stigma; TRAUMATIC BRAIN-INJURY; QUALITY-OF-LIFE; PERCEIVED STIGMA; EPILEPSY; ATTITUDES; KNOWLEDGE; PEOPLE; COMMUNITY; TEACHERS; DEMENTIA,Review
"Cross-Cultural Adaption and Validation of SERVPERF Tool for Measuring Healthcare Quality in an Oncology Public Hospital, Vietnam","Thanh, Nguyen Duc; Anh, Pham Quynh; Chang, Pham Thi Huyen; Nguyet, Ha Thi Minh; SAGE PUBLICATIONS INC; Thanh, Nguyen Duc; Anh, Pham Quynh; Chang, Pham Thi Huyen; Nguyet, Ha Thi Minh; Anh, Pham Quynh; Anh, Pham Quynh; Nguyen, Thanh",2023,INQUIRY-THE JOURNAL OF HEALTH CARE ORGANIZATION PROVISION AND FINANCING,10.1177/00469580221146826,WOS:000946812400001,Vietnam,"SERVPERF (Service Performance) tool needs to be adapted to the context and the usage purpose. Our study aimed to validate the context adapted SERVPERF tool in an Oncology public hospital in Vietnam. A study was conducted in 2020 with 227 in-patients as respondents the modified SERVPERF tool. Data collected were analyzed for tool assessment (reliability and validity). The new order in 5 factors in the modified tool were: (1) Responsiveness; (2) Empathy; (3) Reliability; (4) Tangible and (5) Assurance. The modified tool has a high Cronbach's alpha of .94. The tool validity was confirmed by Confirmatory Factor Analysis (CFA) where the healthcare service quality item corresponds as chi(2)/df = 3.79, Comparative Fit Index (CFI) = 0.85, Tucker Lewis Index (TLI) = 0.83, and Root Mean Squared Error of Approximation (RMSEA) = 0.08 are good fit indices. The modified tool SERVPERF with high reliability and validity could be applied for measuring the clients' perceptions about healthcare service quality in other Oncology public hospitals in Vietnam.",0,0,healthcare service quality; validity; reliability; exploratory factor analysis; confirmatory factor analysis,Article
Handover of Critical Patients in Urgent Care and Emergency Settings: A Systematic Review of Validated Assessment Tools,"Tortosa-Alted, Ruth; Martinez-Segura, Estrella; Berenguer-Poblet, Marta; Reverte-Villarroya, Silvia; MDPI; Tortosa-Alted, Ruth; Martinez-Segura, Estrella; Reverte-Villarroya, Silvia; Tortosa-Alted, Ruth; Martinez-Segura, Estrella; Berenguer-Poblet, Marta; Reverte-Villarroya, Silvia; Martinez-Segura, Estrella; Martinez-Segura, Estrella; Berenguer-Poblet, Marta; Reverte Villarroya, Silvia; Tortosa-Alted, Ruth; Berenguer-Poblet, Marta; Martinez-Segura, Estrella; Reverté-Villarroya, Silvia; Berenguer-Poblet, Marta",2021,JOURNAL OF CLINICAL MEDICINE,10.3390/jcm10245736,WOS:000737958100001,Spain,"The emergency handover of critical patients is used to describe the moment when responsibility for the care of a patient is transferred from one critical patient care healthcare team to another, requiring the accurate delivery of information. However, the literature provides few validated assessment tools for the transfer of critical patients in urgent care and emergency settings. To identify the available evaluation tools that assess the handover of critical patients in urgent and emergency care settings in addition to evaluations of their psychometric properties, a systematic review was carried out using PubMed, Scopus, Cinahl, Web of Science (WoS), and PsycINFO, in accordance with PRISMA guidelines. The quality of the studies was assessed using the COSMIN checklist. Finally, eight articles were identified, of which only three included validated tools for evaluating the handover of critical patients in emergency care. Content validity, construct validity, and internal consistency were the most studied psychometric properties. Three studies evaluated error and reliability, criterion validity, hypothesis testing, and sensitivity. None of them considered cross-cultural adaptation or the translation process. This systematic psychometric review shows the existing ambiguities in the handover of critically ill patients and the scarcity of validated evaluation tools. For all of these reasons, we consider it necessary to further investigate urgent care and emergency handover settings through the design and validation of an assessment tool.",0,0,surveys and questionnaires; psychometrics; validity and reliability; patient handoff; emergency medical services; prehospital emergency care; INFORMATION; DISCHARGE; QUALITY,Review
Individualised physical exercise training and enhanced protein intake in older citizens during municipality-based rehabilitation: protocol for a randomised controlled trial,"Teljigovic, Sanel; Sogaard, Karen; Sandal, Louise Fleng; Dalager, Tina; Nielsen, Nina Odgaard; Sjogaard, Gisela; Holm, Lars; BMJ PUBLISHING GROUP; Teljigovic, Sanel; Nielsen, Nina Odgaard; Teljigovic, Sanel; Sogaard, Karen; Sandal, Louise Fleng; Dalager, Tina; Sjogaard, Gisela; Holm, Lars; Teljigovic, Sanel; Teljigovic, Sanel; Sjogaard, Gisela; Sogaard, Karen; Teljigovic, Sanel; Sandal, Louise; Søgaard, Karen; Sandal, Louise Fleng; Dalager, Tina",2020,BMJ OPEN,10.1136/bmjopen-2020-041605,WOS:000596216900025,Denmark; England,"Introduction Successful rehabilitation of the growing number of older citizens receiving healthcare services can lead to preservation of functional independence and improvement in quality of life. Adequate intake of dietary protein and physical training are key factors in counteracting the age-related decline in strength performance and physical function. However, during rehabilitation, many older people/persons have insufficient protein intake, and difficulties in performing exercise training with sufficient intensity and volume. The primary aim of this trial is to investigate if individualised physical exercise training programmes combined with increased protein intake (IPET+P) can improve measures on all International Classification of Functioning, Disability and Health levels, such as strength, gait speed and health-related quality of life, when compared with care as usual in municipality-based rehabilitation alone (usual care, UC) or care as usual in combination with increased protein intake (UC+P). Further, the trial investigates whether UC+P will potentiate more significant improvements in outcome measures than UC.",0,0,sports medicine; nutrition &amp; dietetics; geriatric medicine; CROSS-CULTURAL ADAPTATION; ASSESSMENT QUESTIONNAIRE SMFA; MUSCLE MASS; FUNCTIONAL MOBILITY; DIETARY-PROTEIN; DOUBLE-BLIND; SUPPLEMENTATION; RELIABILITY; INTENSITY; VALIDITY,Article
Profile of Service Use and Barriers to Access to Care among Brazilian Children and Adolescents with Autism Spectrum Disorders,"Araripe, Beatriz; Montiel-Nava, Cecilia; Bordini, Daniela; Cunha, Graccielle R.; Garrido, Gabriela; Cukier, Sebastian; Garcia, Ricardo; Rosoli, Analia; Valdez, Daniel; Caetano, Sheila C.; Rattazzi, Alexia; Paula, Cristiane S.; MDPI; Araripe, Beatriz; Bordini, Daniela; Cunha, Graccielle R.; Caetano, Sheila C.; Montiel-Nava, Cecilia; Garrido, Gabriela; Cukier, Sebastian; Rattazzi, Alexia; Garcia, Ricardo; Rosoli, Analia; Valdez, Daniel; Paula, Cristiane S.; Paula, Cristiane S.; Cukier, Sebastian; Garrido, Gabriela; Rattazzi, Alexia; Garcia, Ricardo; paula, cristiane; Rosoli Murillo, Analia; Caetano, Sheila; Caetano, Sheila Cavalcante; Montiel-Nava, Cecilia; Paula, Cristiane; Montiel, Cecilia; Valdez, Daniel",2022,BRAIN SCIENCES,10.3390/brainsci12101421,WOS:000872647700001,Brazil; USA; Uruguay; Argentina; Chile; Dominican Rep,"Delayed diagnosis and a lack of adequate care for people with autism spectrum disorder (ASD) are related to worse outcomes and quality of life. This study aimed to identify the profile of service use, barriers to access care, and factors related to those barriers in Brazilian families with children with ASD. A total of 927 families with children with ASD (3-17 years) from five Brazilian regions completed an online version of the Caregivers Needs Survey. Results showed that the most used services were behavioral interventions and pharmacotherapy, while the most used professionals were neurologists, nutritionists, speech therapists, psychiatrists, psychologists, and pediatricians. The main barriers included waiting lists, costs, and the absence of services or treatment. Service use varied according to age, the region of residence, type of health care system used, and the parents/caregivers' education. Access to behavioral interventions was more frequent among users of the private system/health insurance and families whose caregivers had higher education. The absence of specialized services/treatments was less frequent among residents of state capitals and families whose caregivers had higher levels of education. This study highlights how families with children/adolescents with ASD in Brazil face significant barriers to access care related to sociodemographic factors.",0,0,autism spectrum disorder; low and middle-income countries; cross-cultural; healthcare utilization; treatment barriers; child; EARLY IDENTIFICATION; HEALTH-CARE; DIAGNOSIS; IMPACT,Article
"Cross-cultural adaptation, analysis of psychometric properties and validation of the Spanish version of a perioperative satisfaction questionnaire (EVAN-G)","Benitez-Linero, Inmaculada; Fernandez-Castellano, Guiomar; Senent-Boza, Ana; Sanchez-Carrillo, Francisco; Docobo-Durantez, Fernando; ELSEVIER SCIENCE INC; Benitez-Linero, Inmaculada; Fernandez-Castellano, Guiomar; Sanchez-Carrillo, Francisco; Senent-Boza, Ana; Docobo-Durantez, Fernando; Benitez-Linero, Inmaculada",2021,BRAZILIAN JOURNAL OF ANESTHESIOLOGY,10.1016/j.bjane.2020.07.011,WOS:000643743300005,Spain,"Background: Patient satisfaction is a reliable and measurable indicator of the quality provided by a healthcare service. There are several questionnaires for measuring it, but only a few have shown good psychometric properties, an outstanding one being the EVAN-G (Evaluation du Vecu de l'Anesthesie Generale) questionnaire, which measures patient satisfaction regarding perioperative care and is validated in French. The aim of this study is the validation of a Spanish version of the EVAN-G questionnaire.",0,0,Satisfaction; Questionnaire; Perioperative period; PATIENT-SATISFACTION; ANESTHESIA; GUIDELINES; QUALITY; SCALE; TRANSLATION; REFINEMENT; INSTRUMENT; CARE,Article
Cultural Competence and Cultural Intelligence of Healthcare Professionals Providing Emergency Medical Services,"Majda, Anna; Bodys-Cupak, Iwona Elzbieta; Zalewska-Puchala, Joanna; Barzykowski, Krystian; MDPI; Majda, Anna; Bodys-Cupak, Iwona Elzbieta; Zalewska-Puchala, Joanna; Barzykowski, Krystian; Bodys-Cupak, Iwona Elzbieta; Bodys-Cupak, Iwona; Barzykowski, Krystian; Barzykowski, Krystian; Majda, Anna",2021,INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,10.3390/ijerph182111547,WOS:000726984300001,Poland,"Background: There are more and more foreigners in Poland who become clients of the Polish healthcare system. They use, among others, emergency medical services provided by healthcare professionals: doctors, nurses, and paramedics. Skillful care for culturally different patients requires cultural competencies and cultural intelligence to ensure good quality of care and cultural safety. The study aimed to measure and assess the cultural competencies and cultural intelligence of medical professionals working in hospital emergency departments (HEDs) and hospital emergency rooms (HERs) in Malopolska, a region in southern Poland. Methods: The following questionnaires were used in the study: the Cross-Cultural Competence Inventory (CCCI), the Cultural Intelligence Scale (CQS), and Questionnaire on Attitudes Towards Culturally Divergent People. In total, 709 medical professionals participated in the study, including 363 nurses, 223 paramedics, and 123 doctors. Results: Cultural intelligence-the overall score and the scores on the metacognitive, cognitive, motivational, and behavioral subscales were significantly higher among HED and HER doctors. Cultural competencies-the overall score and the score on the cultural adaptation subscale were also significantly higher among HED and HER doctors. The CCCI and CQS scores were influenced by selected variables: taking care of and close interactions with representatives of other cultural circles; staying outside Poland for more than a month. Doctors were the group of medical professionals that were most tolerant and most positive towards people from other cultures. Conclusions: The research results confirm the positive impact of contact of medical professionals with people from other cultures on their cultural competencies and cultural intelligence. They indicate the need for training in acquiring cultural competencies and developing cultural intelligence, especially among nurses. They demonstrate the need to raise awareness among HED and HER medical professionals about issues in intercultural care and to increase diversity efforts, especially among nurses.",13,0,healthcare providers/healthcare professionals; emergency medical system; cultural competence; cultural intelligence; MODEL,Article
"Evaluating the cross-cultural competence instrument for healthcare professionals (CCCHP) among nurses in Okinawa, Japan","Shirai, Chieko; Nonaka, Daisuke; Kobayashi, Jun; BMC; Shirai, Chieko; Nonaka, Daisuke; Kobayashi, Jun; Shirai, Chieko; Shirai, Chieko; Nonaka, Daisuke; Shirai, Chieko; Daisuke, Nonaka",2024,BMC HEALTH SERVICES RESEARCH,10.1186/s12913-024-10814-6,WOS:001189440400002,Japan,"BackgroundTo provide better quality healthcare services to patients with different linguistic and cultural backgrounds, the cross-cultural competence of medical professionals is important. However, assessing and improving the cross-cultural competence of healthcare professionals is difficult in Japan, as there is no standardized scale to measure the competence. This study's purpose was to translate the Cross-Cultural Competence instrument for Healthcare Professionals (CCCHP), which was developed and used in Europe, and to examine its reliability and validity among Japanese nurses.MethodsDuring June and July 2021, nursing staff were invited to take web- and paper-based surveys in Okinawa Japan. The CCCHP (five-factor model with 27 items across motivation, attitude, skills, emotion, and knowledge) was translated using a combination translation method, and a five-point Likert scale was used for responses. Exploratory and confirmatory factor analyses and known-group method were used to examine structural validity, while Cronbach's alpha coefficient was used to test reliability.ResultsA total of 294 responses were analyzed; 77.2% had more than five years of experience. Since the fit index indicated that the five-factor model was not a good fit, it was modified to a four-factor model (J-CCCHP24) by moving three variables, removing the knowledge factor, and using the error covariance of the variables. The fit index after the modification was improved to comparative fit index (CFI) = 0.92, Tucker-Lewis index (TLI) = 0.91, root mean square error of approximation (RMSEA) = 0.05, and standardized root mean square residual (SRMR) = 0.06, and Cronbach's alpha was 0.85. The mean scores of J-CCCHP24 were significantly higher in the group with a history of overseas travel, higher foreign language skill, training in intercultural care, experience of foreign patient care, and intercultural interactions outside the workplace than in the group without these characteristics.ConclusionThis study confirmed the validity and reliability of the modified Japanese version of the CCCHP (four-factor model with 24 items). The results suggest that the exposure to different cultures on a personal level may help improve nurses' cross-cultural competence. Further refinement of this scale for practical use would encourage the implementation of necessary countermeasures to improve the cross-cultural competence of Japanese healthcare professionals.",0,0,Cross-cultural competence; Japanese nurses; Psychometric properties; Scale validity and reliability; Multicultural care,Article
Australian Palliative Care Outcome Collaboration (PCOC) phases: cross cultural adaptation and psychometric validation for Polish palliative settings,"Wilk-Lelito, Katarzyna; Bialon-Janusz, Anna; Kowalczyk, Magdalena; Wesolek, Elzbieta; Gradalski, Tomasz; BMC; Bialon-Janusz, Anna; Wesolek, Elzbieta; Gradalski, Tomasz; Wilk-Lelito, Katarzyna; Bialon-Janusz, Anna; Kowalczyk, Magdalena; Wesolek, Elzbieta; Gradalski, Tomasz; Gradalski, Tomasz; Gradalski, Tomasz; Wesolek, Elzbieta; Bialon-Janusz, Anna; Gradalski, Tomasz; Gradalski, Tomasz; Kowalczyk, Magdalena Maria; Kowalczyk, Magdalena",2024,BMC PALLIATIVE CARE,10.1186/s12904-024-01616-y,WOS:001383498200001,Poland,"BackgroundMeasuring palliative care quality requires the application of evaluation methods to compare clinically meaningful groups of patients across different settings. Such protocols are currently lacking in Poland. The Australian Palliative Care Outcome Collaboration (PCOC) concept of Palliative phases precisely defines patients, enables episodes of care extraction for benchmarking and further assessment of service delivery. The present study is aimed at developing cross-cultural adaptation and psychometric validation for a Polish translation of Palliative phases.MethodsForward and backward translation was performed to obtain a Polish draft version regarding definitions of the PCOC phases. The draft was then subjected to linguistic and graphical transformations in the process of cognitive interviewing. The acceptability of the Polish version was assessed based on staff perceptions of fit, ease of assignment and familiarity with the patient's and family's situation. Finally, cross-sectional analysis was conducted among 313 hospice and home-care palliative patients. The attending doctor and nurse independently evaluated the same patients using the Polish version of the PCOC phases to establish inter-rater reliability values. Then, to determine its construct validity, the PCOC indicators were referred to patients' prognosis, functioning level and PALCOM scale scores.ResultsA Polish draft version of the PCOC phases was prepared. Seven of the 13 interviewees reported problems with comprehending this proposal. This prompted changes being made to linguistic and graphical aspects of the tool. The majority of respondents preferred the final graphical scheme of phases, prepared after round-two of interviews. Scheme application acceptability was confirmed in a practical trial. The respondents' overall conviction regarding degree of fit and assignment ease was high. Seventy percent of PCOC phase assignments was in agreement, and a moderate level or inter-rater reliability was obtained (kappa 0.573). The highest proportion of totally bed-bound patients with the shortest survival prognosis was observed for the terminal phase, while the highest complexity of palliative care needs was noted for the unstable one.ConclusionsThe PCOC phases tool appears to be a valuable resource for specialists in palliative care settings to support audit measures. Practical training is recommended prior to its implementation in routine practice.",1,0,Palliative care phases; Palliative care; Cognitive interviewing; Outcome measurement; Quality of healthcare; ACCEPTABILITY; RELIABILITY,Article
Cross-cultural adaptation and validation of the Hospital Survey on Patient Safety questionnaire for a Chilean hospital,"Hurtado-Arenas, Paulina; Guevara, Miguel R.; Gonzalez-Chorda, Victor M.; BMC; Hurtado-Arenas, Paulina; Guevara, Miguel R.; Gonzalez-Chorda, Victor M.; Gonzalez-Chorda, Victor M.; Gonzalez-Chorda, Victor M.; Hurtado-Arenas, Paulina; Gonzalez-Chorda, Victor; Guevara, Miguel; Hurtado Arenas, Paulina",2024,BMC NURSING,10.1186/s12912-024-02409-7,WOS:001335977500001,Chile; Spain,"BackgroundHospital Survey on Patient Safety version 2.0 (HSOSPS 2.0) from the Agency for Healthcare Research and Quality enables hospitals to gather the information needed to evaluate the patient safety culture within their institution. However, version 2.0 has not been widely implemented in Chile. This study aims to customize and validate the original HSOSPS 2.0 for a Chilean hospital.MethodsTranslation and cross-cultural adaptation, content validity through a group of experts, and a pilot test with cognitive pretest were applied to 259 participants from the nursing team in 11 hospital services to study construct validity and reliability.ResultsIn the current study, a version of the questionnaire adapted to the Chilean cultural context showed excellent content validity with an index of 0.982 (S-CVI). After conducting exploratory factor analysis, a new model with 7 dimensions and 23 questions was proposed, down from the original 10 dimensions and 32 questions. This new model explains 71% of the variability. The model's goodness of fit indicators were CFI=0.995, TLI=0.994, and RMSEA=0.048. The results of McDonald's Omega showed high overall reliability with 0.9325.ConclusionsThis study provides a validated measurement instrument that contributes to improving patient safety conditions at the level of the hospital nursing team in highly complex establishments in Chile. However, the dimensions, such as the number of items, were reduced This questionnaire can be used in future nursing research by expanding the sample among health professionals in Chile.Relevance to clinical practiceApplying this version of the questionnaire will be highly beneficial for clinical administrators and nursing staff. It will improve their care practices and promote patient safety in public hospitals in Chile, as well as assist in enhancing nursing policies.",0,0,Validation study; Patient safety; Quality of health care; Nurses; ADVERSE DRUG EVENTS; GUIDE,Article
"Latinx individuals' knowledge of, preferences for, and experiences with prenatal genetic testing: a scoping review","Grafft, Natalie; Dwyer, Andrew A.; Pineros-Leano, Maria; BMC; Grafft, Natalie; Pineros-Leano, Maria; Dwyer, Andrew A.; Dwyer, Andrew A.; Grafft, Natalie; Pineros-Leano, Maria; Pineros-Leano, Maria; Dwyer, Andrew; Grafft, Natalie",2022,REPRODUCTIVE HEALTH,10.1186/s12978-022-01438-2,WOS:000806781900005,USA,"Background The American College of Obstetricians and Gynecologists recommends prenatal genetic testing (PGT) be offered to all pregnant persons regardless of known risk factors. However, significant racial/ethnic differences exist regarding acceptance of PGT contributing to disparities. Latinas (Latinx), one of the fastest growing ethnic groups in the United States, have low PGT acceptance rates. This systematic scoping review aimed to provide a landscape of existing literature on Latinx individuals' knowledge of, preferences for, and experiences with prenatal and preconception genetic testing. Synthesizing the current state of the science may inform development of culturally tailored interventions to support high-quality PGT decisions (e.g., informed, aligned with a pregnant persons' values). Methods We conducted a structured, systematic literature search of published articles and gray literature in electronic databases (PubMed, PsycINFO, CINAHL, Medline, Embase, Eric, Social Services Abstracts, and PsycArticles). Articles in English published prior to March 2021 were retrieved relating to genetics, pregnancy, and Latina women. Articles underwent title, abstract and full-text review by independent investigators to assess inclusion and exclusion criteria. Risk of bias was evaluated by two investigators. Iterative thematic analysis was employed to group study findings into themes to identify possible targets for interventions. Results The search generated 5511 unique articles. After title screening, 335 underwent abstract review and subsequently 61 full-text review. Twenty-eight studies met inclusion criteria and 7 additional studies were included after reviewing reference lists. Three overarching themes emerged: genetic knowledge/literacy (26/35, 74%), provider (mis)communication/patient satisfaction (21/35, 60%), and cross-cultural beliefs (12/35, 34%). Studies indicate discordant patient-provider language (n = 5), miscommunication (n = 4), and lack of concordant decision-making (n = 4) pose barriers to high-quality PGT decisions. Immigration status (n = 1) and religious beliefs (n = 5) are additional factors influencing PGT decisions. Conclusions Identified studies suggest that cultural and linguistic factors affect Latinx PGT decision-making. Latinx individual's comprehension and recall of PGT information is enhanced by culturally and linguistically concordant providers-suggesting that culturally-informed interventions may enhance PGT acceptability and support high-quality decisions. Future directions to surmount PGT disparities may include community health workers and cultural brokers to empower Latinx people to make informed decisions aligned with their values and preferences.",0,0,Health literacy; Genetic counseling; Genetic testing; Genomic healthcare; Genetic literacy; Attitudes; Prenatal testing; Latinx populations; DECISION-MAKING; DIAGNOSIS; WOMEN; PERCEPTIONS; INFORMATION; ETHNICITY; REASONS; HEALTH; CARE,Review
Consumer perspectives of quality care: Exploring patient journeys from remote primary healthcare clinics to Alice Springs Hospital,"Lankin, Emslie; Graf, Amanda; Schultz, Rebecca; Johnson, Richard; McCullough, Kylie; ELSEVIER; Lankin, Emslie; Johnson, Richard; Graf, Amanda; McCullough, Kylie; Schultz, Rebecca; McCullough, Kylie; Mccullough, Kylie; Schultz, Rebecca",2023,COLLEGIAN,10.1016/j.colegn.2023.05.003,WOS:001149774500001,Australia,"Problem or background: Residents of Australia's remote regions have lower life expectancies and poorer health outcomes than other Australians. Access to hospital and specialist care frequently requires transport via road or air and time spent away from family and community. Question, hypothesis or aim: To explore consumer perspectives of the journey from remote communities to regional health services and identify areas for improvement. Methods: Individual interviews (n = 16) and yarning circles were used to collect and interpret stories of patient's journeys. Findings: Travel for medical care was common and often required multiple journeys. Complex social and financial barriers to accessing care included costs associated with travel, food, and accommodation for patients and their families, a lack of understanding of the process and requirements of retrieval, difficulty arranging own road transport, and lack of availability of services within the community. These barriers extend to difficulties in attending follow-up outpatient appointments and return to the community after a journey to the hospital. Discussion: Educational resources may also be used to describe the retrieval process to remote community members to demystify acute health care in Central Australia but also to express the health service commitment to quality improvement through consumer voice. These resources may be used to orientate new health service employees to patient experiences and perspectives so that these can be incorporated into care planning to enhance cross-cultural understanding. Conclusion: Travel to access healthcare is an essential component of health services for remote communities. Targeted education for residents on travel expectations and education for staff may significantly reduce barriers to healthcare access. (c) 2023 Australian College of Nursing Ltd. Published by Elsevier Ltd. This is an open access article under the",0,0,Indigenous health; Patient retrieval; Rural health; Patient satisfaction; Yarning circles; Qualitative research,Article
Assessing equity and quality indicators for older people - Adaptation and validation of the Assessing Care of Vulnerable Elders (ACOVE) checklist for the Portuguese care context,"Taveira, Adriana; Macedo, Ana Paula; Rego, Nazare; Crispim, Jose; BMC; Taveira, Adriana; Rego, Nazare; Macedo, Ana Paula; Macedo, Ana Paula; Crispim, Jose; Crispim, Jose; Macedo, Ana Paula; Macedo, Ana; Rego, Nazaré; Crispim, José; Taveira, Adriana; Crispim, Jose; Rego, Nazare",2022,BMC GERIATRICS,10.1186/s12877-022-03104-5,WOS:000820990800002,Portugal,"Background Development has promoted longer and healthier lives, but the rise in the proportion of older adults poses new challenges to health systems. Susceptibilities of older persons resulting from lower knowledge about services availability, health illiteracy, lower income, higher mental decline, or physical limitations need to be identified and monitored to assure the equity and quality of health care. The aim of this study was to develop equity indicators for the Assessing Care of Vulnerable Elders (ACOVE)-3 checklist and perform the first cross-cultural adaptation and validation of this checklist into Portuguese. Methods A scoping literature review of determinants or indicators of health (in)equity in the care of older people was performed. A total of 5 language experts and 18 health professionals were involved in the development and validation of the equity and quality indicators through expert opinion and focus groups. Data collected from focus groups was analyzed through directed or conventional content analysis. The usefulness of the indicators was assessed by analyzing the clinical records of 30 patients. Results The literature review revealed that there was a worldwide gap concerning equity indicators for older people primary health care. A structured and complete checklist composed of equity and quality indicators was obtained, validated and assessed. A significant number of non-screened quality or equity related potential occurrences that could have been avoided if the proposed indicators were implemented were detected. The percentage of non-registered indicators was 76.6% for quality and 96.7% for equity. Conclusions Applying the proposed checklist will contribute to improve the monitoring of the clinical situation of vulnerable older people and the planning of medical and social actions directed at this group.",0,0,ACOVE-3; Cross-cultural adaptation; Healthcare access equity; Healthcare quality; Instrument validity; Portuguese; Vulnerable older people; HEALTH; ACCESS; ADULTS; SERVICES,Article
