title,authors,year,journal,doi,uid,countries,abstract,citations,references,keywords,subtypeDescription
Overall US Hospice Quality According to Decedent Caregivers-Natural Language Processing and Sentiment Analysis of 3389 Online Caregiver Reviews,"Hotchkiss, Jason; Ridderman, Emily; Buftin, William; SAGE PUBLICATIONS INC; Hotchkiss, Jason; Ridderman, Emily; Buftin, William; Hotchkiss, Jason; Hotchkiss, Jason; Hotchkiss, Dr. Jason; Ridderman, Emily",2024,AMERICAN JOURNAL OF HOSPICE & PALLIATIVE MEDICINE,10.1177/10499091231185593,WOS:001015468800001,USA,"Objectives: With an untapped quality resource in online hospice reviews, study aims were exploring hospice caregiver experiences and assessing their expectations of the hospice Medicare benefit. Methods: Topical and sentiment analysis was conducted using natural language processing (NLP) of Google and Yelp caregiver reviews (n = 3393) between 2013-2023 using Google NLP. Stratified sampling weighted by hospice size to approximate the daily census of US hospice enrollees. Results: Overall caregiver sentiment of hospice care was neutral (S = .14). Therapeutic, achievable expectations and misperceptions, unachievable expectations were, respectively, the most and least prevalent domains. Four topics with the highest prevalence, all had moderately positive sentiments: caring staff, staff professionalism and knowledge; emotional, spiritual, bereavement support; and responsive, timely or helpful. Lowest sentiments scores were lack of staffing; promises made, but not kept, pain, symptoms and medications; sped-up death, hasted, or sedated; and money, staff motivations. Significance of Results: Caregivers overall rating of hospice was neutral, largely due to moderate sentiment on achievable expectations in two-thirds of reviews mixed with unachievable expectations in one-sixth of reviews. Hospice caregivers were most likely to recommend hospices with caring staff, providing quality care, responsive to requests, and offering family support. Lack of staff, inadequate pain-symptom management were the two biggest barriers to hospice quality. All eight CAHPS measures were found in the discovered review topics. Close-ended CAHPS scores and open-ended online reviews have complementary insights. Future research should explore associations between CAHPS and review insights.",0,0,online caregiver reviews; hospice caregivers; google cloud NLP; hospice quality; CAHPS & REG; scores; consumer assessment of healthcare providers and systems; CARE; HOME,Article
Text Classification of Patient Experience Comments in Saudi Dialect Using Deep Learning Techniques,"Alhazzani, Najla Z.; Al-Turaiki, Isra M.; Alkhodair, Sarah A.; MDPI; Alhazzani, Najla Z.; Alkhodair, Sarah A.; Al-Turaiki, Isra M.; Al-Turaiki, Isra M.; Al-Turaiki, Isra; Alkhodair, Sarah; Alkhodair, Sarah A.; Al-Turaiki, Isra",2023,APPLIED SCIENCES-BASEL,10.3390/app131810305,WOS:001145086300001,Saudi Arabia,"Improving the quality of healthcare services is of the utmost importance in healthcare systems. Patient experience is a key aspect that should be gauged and monitored continuously. However, the measurement of such a vital indicator typically cannot be carried out directly, instead being derived from the opinions of patients who usually express their experience in free text. When it comes to patient comments written in the Arabic language, the currently used strategy to classify Arabic comments is totally reliant on human annotation, which is time-consuming and prone to subjectivity and error. Thus, fully using the value of patient feedback in a timely manner is difficult. This paper addresses the problem of classifying patient experience (PX) comments written in Arabic into 25 classes by using deep learning- and BERT-based models. A real-world data set of patient comments is obtained from the Saudi Ministry of Health for this purpose. Features are extracted from the data set, then used to train deep learning-based classifiers-including BiLSTM and BiGRU-for which pre-trained static word embedding and pre-training vector word embeddings are utilized. Furthermore, we utilize several Arabic pre-trained BERT models, in addition to building PX_BERT, a customized BERT model using the PX unlabeled database. From the experimental results for the 28 classifiers built in this study, the best-performing models (based on the F1 score) are found to be PX_BERT and AraBERTv02. To the best of our knowledge, this is the first study to tackle PX comment classification for the Arabic language.",0,0,text classification; multi-label classification; deep learning; natural language processing; NLP; word embeddings; Arabic; patient experience; PX; LSTM; GRU; BERT,Article
Health 4.0-how are we doing tomorrow?,"Mueschenich, Markus; Wamprecht, Laura; SPRINGER; Mueschenich, Markus; Wamprecht, Laura; Mueschenich, Markus",2018,BUNDESGESUNDHEITSBLATT-GESUNDHEITSFORSCHUNG-GESUNDHEITSSCHUTZ,10.1007/s00103-018-2702-6,WOS:000426098000013,Germany,"Digitization in healthcare is progressing steadily. While currently processes are being optimized and processes are being facilitated, the breakthrough of digital medicine is still forthcoming. Digital medicine includes applications that focus on the patient and give them the promise of better care. Many digital health applications are raising attention in traditional healthcare, as they are increasingly showing evidence.",0,0,Chatbots; Deep learning; Digital health; Health companion; Virtual reality; VIRTUAL-REALITY; CANCER; SYSTEM,Article
Application of Machine Learning and Word Embeddings in the Classification of Cancer Diagnosis Using Patient Anamnesis,"Ramos Magna, Andres Alejandro; Allende-Cid, Hector; Taramasco, Carla; Becerra, Carlos; Figueroa, Rosa L.; IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC; Ramos Magna, Andres Alejandro; Allende-Cid, Hector; Taramasco, Carla; Becerra, Carlos; Figueroa, Rosa L.; Ramos Magna, Andres Alejandro; Figueroa, Rosa; Taramasco Toro, Carla; Taramasco, Carla; Figueroa, Rosa; Magna, Andres; Ramos Magna, Andres",2020,IEEE ACCESS,10.1109/ACCESS.2020.3000075,WOS:000544037000002,Chile,"Currently, one of the main challenges for information systems in healthcare is focused on support for health professionals regarding disease classifications. This work presents an innovative method for a recommendation system for the diagnosis of breast cancer using patient medical histories. In this proposal, techniques of natural language processing (NLP) were implemented on real datasets: one comprised 160, 560 medical histories of anonymous patients from a hospital in Chile for the following categories: breast cancer, cysts and nodules, other cancer, breast cancer surgeries and other diagnoses; and the other dataset was obtained from the MIMIC III dataset. With the application of word-embedding techniques, such as word2vec's skip-gram and BERT, and machine learning techniques, a recommendation system as a tool to support the physician's decision-making was implemented. The obtained results demonstrate that using word embeddings can define a good-quality recommendation system. The results of 20 experiments with 5-fold cross-validation for anamnesis written in Spanish yielded an F1 of 0.980 +/- 0.0014 on the classification of 'cancer' versus 'not cancer' and 0.986 +/- 0.0014 for 'breast cancer' versus 'other cancer'. Similar results were obtained with the MIMIC III dataset.",0,0,History; Medical diagnostic imaging; Breast cancer; Natural language processing; Natural language processing (NLP); machine learning; deep learning; recommendation system; anamnesis; BIDIRECTIONAL LSTM; ICD-9-CM,Article
Mining Domain Terminologies Using Search Engine's Query Log,"Ni, Weijian; Liu, Tong; Zeng, Qingtian; Xie, Nengfu; ASSOC COMPUTING MACHINERY; Ni, Weijian; Liu, Tong; Zeng, Qingtian; Xie, Nengfu; Liu, Tong; Zeng, Qingtian",2021,ACM TRANSACTIONS ON ASIAN AND LOW-RESOURCE LANGUAGE INFORMATION PROCESSING,10.1145/3462327,WOS:000721586800009,Peoples R China,"Domain terminologies are a basic resource for various natural language processing tasks. To automatically discover terminologies for a domain of interest, most traditional approaches mostly rely on a domain-specific corpus given in advance; thus, the performance of traditional approaches can only be guaranteed when collecting a high-quality domain-specific corpus, which requires extensive human involvement and domain expertise. In this article, we propose a novel approach that is capable of automatically mining domain terminologies using search engine's query log-a type of domain-independent corpus of higher availability, coverage, and timeliness than a manually collected domain-specific corpus. In particular, we represent query log as a heterogeneous network and formulate the task of mining domain terminology as transductive learning on the heterogeneous network. In the proposed approach, the manifold structure of domain-specificity inherent in query log is captured by using a novel network embedding algorithm and further exploited to reduce the need for the manual annotation efforts for domain terminology classification. We select Agriculture and Healthcare as the target domains and experiment using a real query log from a commercial search engine. Experimental results show that the proposed approach outperforms several state-of-the-art approaches.",0,0,Domain terminology; search engine; query log; network embedding; transductive learning; EXTRACTION; TERMS,Article
Indirect treatment comparison (ITC) of the efficacy of vutrisiran and tafamidis for hereditary transthyretin-mediated amyloidosis with polyneuropathy,"Merkel, Madeline; Danese, David; Chen, Chongshu; Wang, Jessie; Wu, Aozhou; Yang, Hongbo; Lin, Hollis; TAYLOR & FRANCIS LTD; Merkel, Madeline; Danese, David; Chen, Chongshu; Lin, Hollis; Wang, Jessie; Wu, Aozhou; Yang, Hongbo; Merkel, Madeline; Merkel, Madeline; Wu, Aozhou; Yang, Hongbo; Merkel, Madeline",2023,EXPERT OPINION ON PHARMACOTHERAPY,10.1080/14656566.2023.2215925,WOS:000995251500001,USA,"Plain Language SummaryHereditary transthyretin-mediated (ATTRv/hATTR) amyloidosis is a rare genetic disease that runs in families, affecting about 50,000 people worldwide. This condition results in abnormal protein deposits building up, causing damage to multiple nerves (polyneuropathy) and other organs, which can shorten lifespan and have other harmful effects. Polyneuropathy symptoms include weakness, numbness, pain, dizziness, and diarrhea. Over time, everyday activities become more difficult as patients become increasingly disabled and dependent on others. Several treatments have been approved for the polyneuropathy of ATTRv amyloidosis. Many of these work in different ways to impact the disease process. An indirect treatment comparison is a well-established statistical method used by healthcare decision-makers to compare treatments when head-to-head trials are unavailable. Indirect treatment comparisons using a common approach, the Bucher method, yield similar conclusions to head-to-head studies over 90% of the time. This method was used to compare clinical trial data for tafamidis and vutrisiran, two approved treatments for ATTRv amyloidosis with polyneuropathy. The findings show that vutrisiran is more effective than tafamidis at addressing the polyneuropathy of ATTRv amyloidosis as measured by changes to sensory or motor nervous system functioning and nutritional status. Also, vutrisiran showed greater maintenance of health-related quality of life compared to tafamidis. The expected benefits of vutrisiran over tafamidis are large enough to be noticeable and clinically meaningful to a patient or clinician. This highlights the potential advantages of vutrisiran compared to tafamidis with regard to preservation of physical function and quality of life when treating ATTRv amyloidosis with polyneuropathy.",0,0,familial amyloidosis; hereditary amyloidosis; indirect treatment comparison; patisiran; polyneuropathy; quality of life; tafamidis; vutrisiran; CARE DECISION-MAKING; NATURAL-HISTORY; TASK-FORCE; METAANALYSIS; PROGRESSION; SAFETY; SCORE,Article
Class Imbalance Handling with Deep Learning Enabled IoT Healthcare Diagnosis Model,"Ragupathi, T.; Govindarajan, M.; Priyaradhikadevi, T.; TECH SCIENCE PRESS; Ragupathi, T.; Govindarajan, M.; Priyaradhikadevi, T.; Ragupathi, T.; THAMODARAN, RAGUPATHI; Muthukumarasamy, Govindarajan",2022,INTELLIGENT AUTOMATION AND SOFT COMPUTING,10.32604/iasc.2022.025756,WOS:000806512400019,India,"The rapid advancements in the field of big data, wearables, Internet of Things (IoT), connected devices, and cloud environment find useful to improve the quality of healthcare services. Medical data classification using the data collected by the wearables and IoT devices can be used to determine the presence or absence of disease. The recently developed deep learning (DL) models can be used for several processes such as classification, natural language processing, etc. This study presents a bacterial foraging optimization (BFO) based convolutional neural network-gated recurrent unit (CNN-GRU) with class imbalance handling (CIH) model, named BFO-CNN-GRU-CIH for medical data classification in IoT enabled cloud environment. The proposed BFO-CNN-GRU-CIH model initially enables the IoT devices to gather healthcare data and preprocess it for further processing. In addition, Lempel Ziv Markov chain Algorithm (LZMA) is employed for the compression of healthcare data to reduce the amount of data being communicated. Besides, Synthetic Minority Over-sampling Technique (SMOTE) is applied to handle class imbalance data problems. Moreover, BFO with CNN-GRU model is utilized to perform the classification process in which the hyperparameters of the CNN-GRU model are optimally adjusted by the use of BFO algorithm. In order to showcase the better performance of the BFOCNN-GRU-CIH model, a wide range of simulations take place on three benchmark datasets and the results portrayed the betterment of the BFO-CNNGRU-CIH model over the recent state of art approaches.",0,0,IoT; cloud; healthcare; deep learning; parameter tuning; class imbalance handling; SYSTEM,Article
From single-case analysis of neonatal deaths toward a further reduction of the neonatal mortality rate,"Sander, Andre; Wauer, Roland; WALTER DE GRUYTER GMBH; Sander, Andre; Wauer, Roland; Sander, Andre",2019,JOURNAL OF PERINATAL MEDICINE,10.1515/jpm-2018-0003,WOS:000453780400018,Germany,"Background: The infant mortality rate (IMR), a key indicator of the quality of a healthcare system, has remained at approximately 3.5 parts per thousand for the past 10 years in Germany. Generic quality indicators (QIs), as used in Germany since 2010, greatly help in ensuring such a good value but do not seem to be able to further reduce the IMR. The neonatal mortality rate (NMR) contributes to 65-70% of the IMR. We therefore propose single-case analysis of neonatal deaths as an additional method and show an efficient way to implement this approach.",2,0,infant mortality rate; natural language processing; neonatal mortality; Nordic-Baltic classification; single-case analysis; QUALITY-ASSURANCE; TRANSPORTATION; PREDICTION; INFANTS; SCORE,Article
Neural-network based adaptive context prediction model for ambient intelligence,"Kim, Joo-Chang; Chung, Kyungyong; SPRINGER HEIDELBERG; Kim, Joo-Chang; Chung, Kyungyong; Chung, Kyungyong; Chung, Kyungyong; Joochang, Kim",2020,JOURNAL OF AMBIENT INTELLIGENCE AND HUMANIZED COMPUTING,10.1007/s12652-018-0972-3,WOS:000520835600011,South Korea,"To overcome the limitations of the conventional medical service in terms of ageing and chronic diseases, AmI-based precision medicine has drawn particular attention. Precision medicine is a customized personal medical service using various information technologies such as personal health device, AI algorithm, image recognition, voice recognition, and natural language processing. In particular, the information technologies for follow-up care services for patients, such as context awareness, context information, and inference rules, are required. In PHD, contexts such as variable data include blood pressure, BMI, blood sugar, weather, and food. It has time-series characteristics, meaning that it changes often with time. Other kinds of health-related information, such as age, family history, smoking, and residential area, are intermittently changed. For inference that is highly related to a user, the context collected through AmI is presented with ontology. Ontology consists of a user's ambient data, weather data, and lifelog. Context is changed along with a user's ambient conditions and time. An inference engine is used to create the knowledge base and predict a change. This study proposes a neural-network based adaptive context prediction model for ambient intelligence. This is a learning model using neural network to calculate the similarity for recommendation in a mining lifecare platform. In a conventional prediction procedure, an error is used to update a weight. The proposed model learns the similarity weight of the users to become adapted to the user's ambient. Based on the knowledge base, user clustering and deviation from mean are applied to calculate the similarity weight. Collaborative filtering technology is used to predict a user's context and learn the similarity weight repeatedly using a neural network. According to the performance evaluation, the proposed neural-network based similarity weight method had the highest accuracy of prediction when the learning rate was 0.001. Consequently, we found that AmI is a new added-value technology to maintain a healthy lifestyle and contributes to developing the healthcare industry and improving the quality of life.",2,0,Data mining; Neural network; Intelligence of Things; Context Computing; Ambient intelligence; SERVICE; SYSTEM,Article
A large reproducible benchmark on text classification for the legal domain based on the ECHR-OD repository,"Quemy, Alexandre; Wrembel, Robert; Lopuszynska, Natalia; Papadakis, George; Delgado, Agustin D.; PERGAMON-ELSEVIER SCIENCE LTD; Quemy, Alexandre; Wrembel, Robert; Lopuszynska, Natalia; Papadakis, George; Delgado, Agustin D.; Quemy, Alexandre; Papadakis, George; Delgado, Agustín; Papadakis, Georgios; Wrembel, Robert; Quemy, Alexandre; Quemy, Alexandre; Łopuszyńska, Natalia",2023,INFORMATION SYSTEMS,10.1016/j.is.2023.102258,WOS:001144923000001,USA; Poland; Greece; Spain,"This work is a companion reproducible paper of our experiments and results reported in a previous work Quemy and Wrembel (2022) introducing an open repository of legal documents, called ECHR-OD, together with a large benchmark of Machine Learning (ML) methods for text classification. Machine Learning (ML) algorithms are used in various domains, including banking, healthcare, manufacturing, energy management, security, trade or insurance. However, building reliable ML models is challenging. First, because in order to build prediction models by ML algorithms, massive amounts of pre-processed data are needed, but in practice, such datasets are scarce or require a tremendous amount of time to be prepared. Second, because once a model is built, its performance needs to be assessed. To this end, benchmarks are needed, but their availability is limited as well. Despite the fact that ML algorithms are used in multiple domains, their application to the legal domain so far has received little attention from research communities. This fact motivated us to run a project to build and make available an open repository called the European Court of Human Rights Open Data (ECHR-OD) of judgment documents. In this paper, we describe a step-by-step Extract, Transform, and Load (ETL) process, supported with code snippets, for building ECHR-OD, so that it can be easily reproduced. The process produces (almost) exhaustive datasets that have been transformed, homogenized, re-organized, cleaned beforehand, and made available in a suitable format for ML algorithms. The ECHR-OD repository makes available tabular descriptive features as well as features extracted from natural language documents, accessible via a web user interface. Moreover, we provide a self-contained and easily reproducible set of experiments assessing ML classification algorithms on the content of the ECHR-OD repository. To the best of our knowledge, the ETL process and the set of experiments form the first fully end-to-end, from ingesting and pre-processing legal documents to obtaining high quality ML models, open, and reproducible benchmark on the prediction of the European Court of Human Rights judgments. Both components, the ETL and the experiments, leverage Docker for reproducibility. The content of this paper weakly reproduces the original results and provides a new weakly reproducible set of experiments.",0,0,European court of human rights; Open repository of legal documents; Legal analytics; Classification algorithms on legal data; Experiments reproducibility,Article
The Hierarchies of Multivalued Attribute Domains and Corresponding Applications in Data Mining,"Lei, Yuxia; Yan, Yushu; Han, Yonghua; Jiang, Feng; WILEY-HINDAWI; Lei, Yuxia; Yan, Yushu; Han, Yonghua; Jiang, Feng; Lei, Yuxia; Feng, Jiashi; Jiang, Feng; Lei, Yuxia",2018,WIRELESS COMMUNICATIONS & MOBILE COMPUTING,10.1155/2018/1789121,WOS:000444170900001,Peoples R China,"In mobile computing, machine learning models for natural language processing (NLP) have become one of the most attractive focus areas in research. Association rules among attributes are common knowledge patterns, which can often provide potential and useful information such as mobile users' interests. Actually, almost each attribute is associated with a hierarchy of the domain. Given an relation R = (U, A) and any cut alpha(a) on the hierarchy for every attribute a, there is another rough relation R-Phi , where Phi = (alpha(a): a subset of A). This paper will establish the connection between the functional dependencies in R and R-Phi(,) propose the method for extracting reducts in R-Phi, and demonstrate the implementation of proposed method on an application in data mining of association rules. The method for acquiring association rules consists of the following three steps: (1) translating natural texts into relations, by NLP; (2) translating relations into rough ones, by attributes analysis or fuzzy k-means (FKM) clustering; and (3) extracting association rules from concept lattices, by formal concept analysis (FCA). Our experimental results show that the proposed methods, which can be applied directly to regular mobile data such as healthcare data, improved quality, and relevance of rules.",0,0,FORMAL CONCEPT ANALYSIS; DEFINITION; REDUCTION; CONTEXTS,Article
MentalQA: An Annotated Arabic Corpus for Questions and Answers of Mental Healthcare,"Alhuzali, Hassan; Alasmari, Ashwag; Alsaleh, Hamad; IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC; Alhuzali, Hassan; Alasmari, Ashwag; Alasmari, Ashwag; Alsaleh, Hamad; Alhuzali, Hassan; Alasmari, Ashwag; Alasmari, Ashwag; Alhuzali, Hassan; Alhuzali, Hassan",2024,IEEE ACCESS,10.1109/ACCESS.2024.3430068,WOS:001279015900001,Saudi Arabia,"Mental health disorders significantly impact people globally, regardless of background, education, or socioeconomic status. However, access to adequate care remains a challenge, particularly for underserved communities with limited resources. Text mining tools offer immense potential to support mental healthcare by assisting professionals in diagnosing and treating patients. This study addresses the scarcity of Arabic mental health resources for developing such tools. We introduce MentalQA, a novel Arabic dataset featuring questioning-answering (QA) style, including a total of 1000 annotations. To ensure data quality, we conducted a rigorous annotation process using a well-defined schema with quality control measures. Data was collected from a question-answering medical platform. The annotation schema for mental health questions and corresponding answers draws upon existing classification schemes with some modifications. Question types encompass six distinct categories: diagnosis, treatment, anatomy & physiology, epidemiology, healthy lifestyle, and provider choice. Answer strategies include information provision, direct guidance, and emotional support. Three experienced annotators collaboratively annotated the data to ensure consistency. Our findings demonstrate high inter-annotator agreement, with Fleiss' Kappa of 0.61 for question types and 0.98 for answer strategies. Our in-depth analysis uncovered insightful patterns in patients behavior and doctor responses. We found a link between the types of questions asked and the strategies doctors use in their answers. Both genders focused on treatment-related questions, though with some variation in emphasis. Interestingly, the types of questions asked also differed by age group. Patients tended to express negative emotions in their questions, while doctors maintained a neutral tone in their responses. Finally, we observed differences in how long it took doctors to answer and the number of words they used depending on the type of question. MentalQA offers a valuable foundation for developing Arabic text mining tools capable of supporting mental health professionals and individuals seeking information.",2,0,Annotations; Mental health; Medical services; Task analysis; Medical diagnostic imaging; Depression; Collaboration; Corpus creation; mental health; natural language processing; question-answering; questions classification,Article
Entangled: A mixed method analysis of nurses with mental health problems who die by suicide,"Barnes, Arianna; Ye, Gordon Y.; Ayers, Cadie; Choflet, Amanda; Lee, Kelly C.; Zisook, Sidney; Davidson, Judy E.; WILEY; Barnes, Arianna; Ye, Gordon Y.; Zisook, Sidney; Davidson, Judy E.; Ayers, Cadie; Choflet, Amanda; Lee, Kelly C.; Davidson, Judy E.; Barnes, Arianna; Ye, Gordon; Zisook, Sidney; ayers, cadie; Lee, Kelly; Davidson, Judy E.; Lee, Kelly; Barnes, Arianna; Barnes, Arianna; Davidson, Judy",2023,NURSING INQUIRY,10.1111/nin.12537,WOS:000871724200001,USA,"Nurses die by suicide at a higher rate than the general population. Previous studies have observed mental health problems, including substance use, as a prominent antecedent before death. The purpose of this study was to explore the characteristics of nurses who died by suicide documented in the death investigation narratives from the National Violent Death Reporting System from 2003 to 2017 using thematic analysis and natural language processing. One thousand three hundred and fifty-eight subjects met these inclusion criteria. Narratives from 601 subjects were thematically analyzed and 2544 individual narratives were analyzed using natural language processing. The analyses revealed five themes: ""mental health treatment,"" ""poor general health and chronic pain,"" ""substance use,"" ""worsening mental health after bereavement,"" and ""repeating a family member's suicide."" Mental health/substance use, chronic illness, and chronic pain were seen to coexist in a complex, interdependent manner that appeared to be entangled in the nurses' narratives before death. These findings echo the need for reducing the stigmatization of mental health problems in nursing and removing barriers to help-seeking behaviors as early preventative interventions. Future research is needed to determine if a comprehensive healthcare integration approach to address these entangled problems would reduce suicide vulnerability in nurses and improve their quality of life.",0,0,chronic pain; depression; mental health; natural language processing; nurse; occupational stress; substance-related disorders; suicide; SUBSTANCE USE DISORDERS; CARE; PROFESSIONALS; PREVALENCE; FACILITIES; SEEKING; RISK,Article
Development of a Large Colonoscopy-Based Longitudinal Cohort for Integrated Research of Colorectal Cancer: Partners Colonoscopy Cohort,"Vithayathil, Mathew; Smith, Scott; Goryachev, Sergey; Nayor, Jennifer; Song, Mingyang; SPRINGER; Vithayathil, Mathew; Smith, Scott; Song, Mingyang; Vithayathil, Mathew; Smith, Scott; Song, Mingyang; Goryachev, Sergey; Nayor, Jennifer; Song, Mingyang; Song, Mingyang; Song, Mingyang; Song, Mingyang; Song, Mingyang; Song, Mingyang; Song, Mingyang; Song, Mingyang; Song, Mingyang; Vithayathil, Mathew",2022,DIGESTIVE DISEASES AND SCIENCES,10.1007/s10620-021-06882-x,WOS:000618121700002,USA,"Background and Aims Conventional adenomas (CAs) and serrated polyps (SPs) are precursors to colorectal cancer (CRC). Understanding metachronous cancer risk is poor due to lack of accurate large-volume datasets. We outline the use of natural language processing (NLP) in forming the Partners Colonoscopy Cohort, an integrated longitudinal cohort of patients undergoing colonoscopies. Methods We identified endoscopy quality data from endoscopy reports for colonoscopies performed from 2007 to 2018 in a large integrated healthcare system, Mass General Brigham). Through modification of an established NLP pipeline, we extracted histopathological data (polyp location, histology and dysplasia) from corresponding pathology reports. Pathology and endoscopy data were merged by polyp location using a four-stage algorithm. NLP and merging procedures were validated by manual review of 500 pathology reports. Results 305,656 colonoscopies in 213,924 patients were identified. After merging, 76,137 patients had matched polyp data for 334,750 polyps. CAs and SPs were present in 86,707 (28.5%) and 55,373 (18.2%) colonoscopies. Among patients with polyps at index screening colonoscopy, 14,931 (33.4%) had follow-up colonoscopy (median 46.4, interquartile range 33.8-62.4 months); 91 (0.2%) and 1127 (2.5%) patients developed metachronous CRC and high-risk polyps (polyps >= 10 mm or CAs having high-grade dysplasia/villous/tublovillous histology or SPs with dysplasia). Genetic data were available for 23,787 (31.7%) patients with polyps from the Partners Biobank. The validation study showed a positive predictive value of 100% for polyp histology and locations. Conclusion We created the Partners Colonoscopy Cohort providing essential infrastructure for future studies to better understand the natural history of CRC and improve screening and post-polypectomy strategies.",0,0,Advanced adenoma; Molecular epidemiology; Natural language processing; Precision screening; Serrated polyp,Article
Evaluation of Use of Technologies to Facilitate Medical Chart Review,"Straub, Loreen; Gagne, Joshua J.; Maro, Judith C.; Nguyen, Michael D.; Beaulieu, Nicolas; Brown, Jeffrey S.; Kennedy, Adee; Johnson, Margaret; Wright, Adam; Zhou, Li; Wang, Shirley V.; ADIS INT LTD; Straub, Loreen; Gagne, Joshua J.; Wang, Shirley V.; Maro, Judith C.; Beaulieu, Nicolas; Brown, Jeffrey S.; Kennedy, Adee; Johnson, Margaret; Maro, Judith C.; Beaulieu, Nicolas; Brown, Jeffrey S.; Kennedy, Adee; Johnson, Margaret; Nguyen, Michael D.; Wright, Adam; Zhou, Li; Straub, Loreen; Wright, Adam; Brown, Jeffrey; Wright, Adam; Maro, Judith",2019,DRUG SAFETY,10.1007/s40264-019-00838-x,WOS:000480587900005,USA,"Introduction While medical chart review remains the gold standard to validate health conditions or events identified in administrative claims and electronic health record databases, it is time consuming, expensive and can involve subjective decisions. Aim The aim of this study was to describe the landscape of technology-enhanced approaches that could be used to facilitate medical chart review within and across distributed data networks. Method We conducted a semi-structured survey regarding processes for medical chart review with organizations that either routinely do medical chart review or use technologies that could facilitate chart review. Results Fifteen out of 17 interviewed organizations used optical character recognition (OCR) or natural language processing (NLP) in their chart review process. None used handwriting recognition software. While these organizations found OCR and NLP to be useful for expediting extraction of useful information from medical charts, they also mentioned several challenges. Quality of medical scans can be variable, interfering with the accuracy of OCR. Additionally, linguistic complexity in medical notes and heterogeneity in reporting templates used by different healthcare systems can reduce the transportability of NLP-based algorithms to diverse healthcare settings. Conclusion New technologies including OCR and NLP are currently in use by various organizations involved in medical chart review. While technology-enhanced approaches could scale up capacity to validate key variables and make information about important clinical variables from medical records more generally available for research purposes, they often require considerable customization when employed in a distributed data environment with multiple, diverse healthcare settings.",0,0,HEALTH; VALIDATION; ALGORITHM; VALIDITY; DATABASE; FOOD; TEXT,Review
Dilated convolution for enhanced extractive summarization: A GAN-based approach with BERT word embedding,"Wu, Huimin; IOS PRESS; Wu, Huimin; Wu, Huimin",2024,JOURNAL OF INTELLIGENT & FUZZY SYSTEMS,10.3233/JIFS-234709,WOS:001193319500108,Peoples R China,"Text summarization (TS) plays a crucial role in natural language processing (NLP) by automatically condensing and capturing key information from text documents. Its significance extends to diverse fields, including engineering, healthcare, and others, where it offers substantial time and resource savings. However, manual summarization is a laborious task, prompting the need for automated text summarization systems. In this paper, we propose a novel strategy for extractive summarization that leverages a generative adversarial network (GAN)-based method and Bidirectional Encoder Representations from Transformers (BERT) word embedding. BERT, a transformer-based architecture, processes sentence bidirectionally, considering both preceding and following words. This contextual understanding empowers BERT to generate word representations that carry a deeper meaning and accurately reflect their usage within specific contexts. Our method adopts a generator and discriminator within the GAN framework. The generator assesses the likelihood of each sentence in the summary while the discriminator evaluates the generated summary. To extract meaningful features in parallel, we introduce three dilated convolution layers in the generator and discriminator. Dilated convolution allows for capturing a larger context and incorporating long-range dependencies. By introducing gaps between filter weights, dilated convolution expands the receptive field, enabling the model to consider a broader context of words. To encourage the generator to explore diverse sentence combinations that lead to high-quality summaries, we introduce various noises to each document within our proposed GAN. This approach allows the generator to learn from a range of sentence permutations and select the most suitable ones. We evaluate the performance of our proposed model using the CNN/Daily Mail dataset. The results, measured using the ROUGE metric, demonstrate the superiority of our approach compared to other tested methods. This confirms the effectiveness of our GAN-based strategy, which integrates dilated convolution layers, BERT word embedding, and a generator-discriminator framework in achieving enhanced extractive summarization performance.",0,0,Automated extractive summarization; generative adversarial network; bidirectional encoder representations from; transformers; dilated convolution layer; NETWORKS,Article
